transact_date,transact_cbidpx,transact_cvalue,transact_caskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2019-04-12,0.19,0.21,0.23,HPE,14.43,2019-05-24,0.00000,17.50,0,1101,0,0,0.00,0.00,0.03,2.98,3.07,3.10,0.00000,0.00000,0.00000,0.58064,0.00000,0.00000,0.00000,0.02370,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.596231,0.0000,3.0700,NULL,2019-05-24,0.21,NULL,NULL,3.26
2019-05-09,0.34,0.36,0.37,HPE,14.98,2019-06-21,0.00000,16.00,2,3049,0,37,0.00,0.00,0.02,0.90,1.02,1.15,0.00000,1.88092,3.76185,0.24442,0.00000,0.00000,0.00000,0.02160,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244857,0.0000,1.0200,NULL,2019-06-21,0.36,NULL,NULL,3.62
2019-07-05,0.15,0.18,0.17,HPE,12.82,2019-08-16,0.00000,16.00,6,5533,14,157,0.00,0.00,0.01,3.10,3.18,3.20,0.00000,0.00000,0.00000,0.19624,0.00000,0.00000,0.00000,0.02050,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.592915,0.0000,3.1800,NULL,2019-08-16,0.18,NULL,NULL,3.80
2019-09-30,0.32,0.32,0.33,HPE,16.19,2019-11-15,0.05753,16.00,7,2639,65,501,0.48,0.51,0.51,0.29,0.31,0.31,0.24240,0.25228,0.26216,0.26139,0.24663,0.25320,0.25977,0.01730,0.00000,0.009977,0.589213,0.384093,-0.009590,0.015229,0.005208,-0.005502,-0.009418,0.291825,0.5552,0.3588,NULL,2019-10-25,-0.19,2019-10-28,False,3.61
2020-01-03,0.22,0.25,0.25,HPE,14.14,2020-02-21,0.00000,17.00,12,13349,0,52,0.00,0.00,0.01,2.76,2.86,2.97,0.00000,0.00000,0.00000,0.44243,0.00000,0.00000,0.00000,0.01600,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440067,0.0000,2.8600,NULL,2020-02-21,0.25,NULL,NULL,3.86
2020-02-05,0.22,0.23,0.24,HPE,8.90,2020-03-20,0.00000,16.00,0,1010,0,28,0.00,0.00,0.05,6.80,7.10,7.85,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00040,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.212070,0.0000,7.1000,NULL,2020-03-20,0.23,NULL,NULL,4.09
2020-02-14,0.22,0.24,0.27,HPE,10.03,2020-03-27,0.00000,15.50,0,892,0,0,0.00,0.00,3.60,5.15,5.47,7.80,0.00000,0.00000,0.00000,0.20219,0.00000,0.00000,0.00000,0.00010,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.050650,0.0000,5.4700,NULL,2020-03-27,0.24,NULL,NULL,4.33
2020-06-03,0.28,0.30,0.32,HPE,11.09,2020-07-17,0.11507,11.00,505,2108,23,3,0.48,0.59,0.68,0.64,0.67,0.71,0.34382,0.41197,0.48013,0.41628,0.39638,0.42008,0.44377,0.00150,0.00000,0.058882,0.515838,0.271721,-0.005549,0.014679,0.004372,-0.004797,-0.007158,0.463412,0.6554,0.7390,NULL,2020-06-05,-0.29,2020-06-08,False,4.04
2020-07-07,0.25,0.29,0.35,HPE,9.30,2020-08-21,0.00000,10.00,4,2889,136,1510,0.00,0.00,0.05,0.65,0.70,0.75,0.00000,0.00000,0.00000,0.17449,0.00000,0.00000,0.00000,0.00070,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.457507,0.0000,0.7000,NULL,2020-08-21,0.29,NULL,NULL,4.33
2020-08-07,0.30,0.32,0.35,HPE,9.45,2020-09-18,0.00000,11.00,0,3629,4,30,0.00,0.00,0.05,1.50,1.55,1.60,0.00000,0.00000,0.00000,0.46332,0.00000,0.00000,0.00000,0.00090,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.452567,0.0000,1.5500,NULL,2020-09-18,0.32,NULL,NULL,4.65
2020-11-06,0.15,0.20,0.25,HPE,9.22,2020-12-18,0.11507,10.00,56,562,0,70,0.15,0.20,0.25,1.05,1.09,1.15,0.35243,0.40057,0.44871,0.40916,0.39503,0.44173,0.48843,0.00100,0.00000,-0.034142,0.280959,0.266340,-0.004614,0.010694,0.002418,-0.002610,-0.005053,0.431248,0.2312,1.0883,NULL,2020-11-06,0.00,2020-11-09,False,4.65
2020-11-27,0.30,0.32,0.35,HPE,11.56,2021-01-15,0.11781,12.00,462,7055,10,328,0.30,0.35,0.40,0.85,0.90,0.95,0.32674,0.36015,0.39356,0.36130,0.33105,0.36456,0.39807,0.00080,0.00000,-0.007252,0.379428,0.271113,-0.005504,0.014871,0.004005,-0.004317,-0.006252,0.379854,0.3791,0.9223,NULL,2020-12-03,-0.03,2020-12-04,False,4.62
2021-01-08,0.15,0.21,0.25,HPE,12.23,2021-02-19,0.06575,13.00,65,2770,1,344,0.15,0.18,0.20,0.90,0.94,1.00,0.32977,0.35390,0.37803,0.36138,0.32126,0.36904,0.41682,0.00050,0.00000,-0.015659,0.273722,0.294692,-0.008026,0.010545,0.002082,-0.002202,-0.007886,0.377918,0.1999,0.9580,NULL,2021-01-26,0.03,2021-01-27,False,4.65
2021-04-06,0.20,0.25,0.30,HPE,16.23,2021-05-21,0.00000,17.00,115,5898,0,35,0.00,0.00,0.05,0.70,0.77,0.80,0.00000,1.82439,3.64879,0.55263,0.00000,1.56828,3.13657,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.541289,0.0000,0.7700,NULL,2021-05-21,0.25,NULL,NULL,4.90
2021-05-05,0.20,0.28,0.35,HPE,15.97,2021-06-18,0.05753,17.00,3515,5100,0,51,0.15,0.16,0.20,1.00,1.25,1.60,0.33497,0.35665,0.37833,0.33492,0.00000,0.30248,0.60495,0.00010,0.00000,-0.049479,0.213557,0.228773,-0.008184,0.011371,0.001695,-0.001767,-0.008820,0.308882,0.1218,1.2222,NULL,2021-05-28,0.12,NULL,NULL,5.02
2016-01-06,0.20,0.15,0.24,HPQ,10.52,2016-02-19,0.00274,12.00,3,2523,2,1813,0.00,0.00,0.01,1.29,1.48,1.92,0.00000,0.67533,1.35067,0.42704,0.00000,0.00000,0.00000,0.00280,0.00000,-0.360155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379047,0.0000,1.3748,NULL,2016-02-18,0.15,NULL,NULL,0.15
2016-04-04,0.21,0.17,0.22,HPQ,12.69,2016-05-20,0.08767,13.00,130,5162,18,1461,0.32,0.33,0.34,0.61,0.62,0.64,0.29704,0.30381,0.31059,0.30497,0.29527,0.30545,0.31563,0.00220,0.00000,-0.014557,0.418362,0.342121,-0.007248,0.014764,0.004364,-0.004655,-0.007020,0.326842,0.4207,0.5861,NULL,2016-04-18,-0.16,2016-04-19,False,-0.01
2016-05-02,0.26,0.27,0.27,HPQ,13.45,2016-06-17,0.04384,13.00,184,5742,11,4242,0.49,0.51,0.53,0.15,0.17,0.17,0.26154,0.28161,0.30168,0.27731,0.26142,0.27152,0.28163,0.00270,0.00000,-0.022286,0.682095,0.461369,-0.009269,0.009894,0.003775,-0.003985,-0.008680,0.280813,0.6044,0.1299,NULL,2016-06-01,-0.24,2016-06-02,False,-0.25
2016-06-02,0.22,0.22,0.24,HPQ,13.87,2016-07-15,0.00000,14.00,66,4283,1,341,0.01,0.00,0.01,0.13,0.13,0.15,3.25403,3.25403,3.25403,0.20066,0.00000,0.00000,0.00000,0.00270,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.730700,0.0479,0.0373,NULL,2016-07-15,0.22,NULL,NULL,-0.03
2016-07-05,0.26,0.27,0.28,HPQ,12.86,2016-08-19,0.11781,13.00,214,4392,29,4065,0.47,0.47,0.48,0.60,0.61,0.62,0.30410,0.30696,0.30981,0.30244,0.29701,0.30272,0.30843,0.00290,0.00000,0.001117,0.478311,0.299828,-0.006235,0.017503,0.006694,-0.007244,-0.006208,0.346934,0.6101,0.6240,NULL,2016-07-07,-0.20,2016-07-11,False,-0.23
2016-08-05,0.25,0.26,0.27,HPQ,14.58,2016-09-16,0.00000,15.00,125,8177,44,640,0.01,0.00,0.01,0.41,0.42,0.44,0.00000,0.00000,0.00000,0.47567,0.00000,0.00000,0.00000,0.00200,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286668,0.0000,0.2742,NULL,2016-09-16,0.26,NULL,NULL,0.03
2016-09-06,0.23,0.22,0.24,HPQ,14.99,2016-10-21,0.08219,15.00,870,14846,813,10397,0.41,0.42,0.43,0.42,0.44,0.46,0.24329,0.24913,0.25497,0.24997,0.24044,0.25211,0.26379,0.00220,0.00000,0.006379,0.508819,0.373184,-0.007088,0.017135,0.005311,-0.005597,-0.007164,0.285822,0.5633,0.4283,NULL,2016-09-21,-0.20,2016-09-23,False,-0.17
2016-10-14,0.21,0.23,0.28,HPQ,15.30,2016-11-25,0.04658,15.50,147,1173,1,161,0.39,0.39,0.42,0.61,0.61,0.65,0.36857,0.38002,0.39147,0.37195,0.37391,0.38918,0.40444,0.00280,0.00000,0.014563,0.447464,0.323523,-0.014120,0.013099,0.002713,-0.002867,-0.014311,0.325201,0.4045,0.4646,NULL,2016-11-08,-0.16,2016-11-09,False,-0.33
2016-10-19,0.26,0.28,0.32,HPQ,14.73,2016-12-02,0.07671,15.00,2,1229,0,0,0.47,0.49,0.51,0.72,0.74,0.76,0.35761,0.36990,0.38220,0.36918,0.35579,0.36810,0.38040,0.00250,0.00000,-0.013518,0.454361,0.264163,-0.010974,0.016267,0.004761,-0.005136,-0.010702,0.329569,0.4932,0.5987,NULL,2016-11-04,-0.21,2016-11-07,False,-0.54
2016-10-28,0.27,0.28,0.28,HPQ,14.73,2016-12-16,0.11507,15.00,573,6534,671,603,0.54,0.55,0.55,0.90,0.89,0.91,0.34557,0.34811,0.35066,0.35010,0.35350,0.35605,0.35860,0.00380,0.00000,-0.027720,0.447362,0.227142,-0.008779,0.019647,0.006940,-0.007520,-0.008259,0.329274,0.5757,0.7722,NULL,2016-11-04,-0.27,2016-11-07,False,-0.81
2017-01-04,0.18,0.18,0.19,HPQ,15.89,2017-02-17,0.00000,16.00,400,5600,394,4833,0.01,0.00,0.01,0.11,0.12,0.12,1.41344,1.41344,1.41344,0.20321,0.00000,0.00000,0.00000,0.00500,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.933311,0.0660,0.0089,NULL,2017-02-17,0.18,NULL,NULL,-0.63
2017-02-01,0.21,0.21,0.22,HPQ,15.72,2017-03-17,0.09589,16.00,182,6220,27,270,0.39,0.40,0.40,0.77,0.77,0.78,0.28284,0.28544,0.28805,0.28817,0.28732,0.28994,0.29257,0.00550,0.00000,-0.024387,0.415007,0.279886,-0.008324,0.019171,0.005856,-0.006205,-0.007824,0.260825,0.4156,0.6293,NULL,2017-02-10,-0.19,2017-02-13,False,-0.82
2017-03-08,0.22,0.23,0.23,HPQ,18.34,2017-04-21,0.00548,18.00,151,3784,55,1571,0.34,0.42,0.42,0.02,0.07,0.04,0.00000,0.18675,0.37350,0.37043,0.22809,0.25858,0.28908,0.00750,0.00000,-0.058814,0.760745,0.618092,-0.041538,0.004325,0.000745,-0.000768,-0.039079,0.299578,0.5481,0.0182,NULL,2017-04-19,-0.19,2017-04-20,False,-1.01
2017-04-07,0.25,0.26,0.28,HPQ,17.52,2017-05-19,0.10411,18.00,3,14641,12,4492,0.31,0.31,0.32,0.77,0.78,0.79,0.22239,0.22470,0.22701,0.22455,0.21998,0.22461,0.22925,0.00820,0.00000,-0.003580,0.372893,0.299407,-0.006545,0.021644,0.006473,-0.006801,-0.006345,0.248008,0.4372,0.7268,NULL,2017-04-11,-0.05,2017-04-12,False,-1.06
2017-05-01,0.35,0.35,0.37,HPQ,17.39,2017-06-16,0.00000,20.00,90,7407,11,1031,0.00,0.00,0.01,2.59,2.62,2.71,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00850,0.00000,9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253062,0.0000,2.4412,NULL,2017-06-16,0.35,NULL,NULL,-0.71
2017-06-07,0.22,0.22,0.23,HPQ,19.13,2017-07-21,0.00000,19.00,2460,5449,126,409,0.12,0.13,0.15,0.01,0.01,0.03,0.00000,0.89910,1.79821,1.11104,1.25343,1.60518,1.95693,0.01000,0.00000,0.007124,0.874522,1.886894,-1.167162,0.000204,0.000004,-0.000004,-1.167033,0.239263,0.3163,0.0000,NULL,2017-07-21,0.09,NULL,NULL,-0.62
2017-07-07,0.29,0.29,0.31,HPQ,18.08,2017-08-18,0.09863,18.00,242,5031,257,1064,0.55,0.56,0.58,0.46,0.47,0.48,0.22129,0.22794,0.23459,0.22628,0.22368,0.22812,0.23255,0.01050,0.00000,0.001348,0.543977,0.309709,-0.007332,0.022558,0.009149,-0.009703,-0.007100,0.232509,0.6779,0.4016,NULL,2017-07-13,-0.27,2017-07-14,False,-0.89
2017-07-28,0.39,0.40,0.43,HPQ,19.46,2017-09-15,0.00000,20.00,57,6057,24,109,0.01,0.00,0.01,0.51,0.54,0.58,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00980,0.00000,9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194023,0.0000,0.3454,NULL,2017-09-15,0.40,NULL,NULL,-0.49
2017-09-01,0.25,0.24,0.27,HPQ,20.09,2017-10-20,0.04658,20.00,1181,11909,5442,1139,0.39,0.44,0.43,0.29,0.34,0.33,0.19742,0.20908,0.22074,0.22541,0.19408,0.20575,0.21742,0.01010,0.00000,0.005257,0.548168,0.406989,-0.011567,0.017240,0.004926,-0.005130,-0.011430,0.185744,0.4914,0.1962,NULL,2017-10-03,-0.20,2017-10-04,False,-0.69
2017-10-05,0.26,0.24,0.30,HPQ,20.40,2017-11-17,0.09863,21.00,21,2370,3,25,0.26,0.30,0.40,0.86,0.89,0.99,0.19262,0.22195,0.25127,0.21150,0.19779,0.22501,0.25224,0.01090,0.00000,0.004416,0.346681,0.273326,-0.007087,0.023549,0.006675,-0.006976,-0.006967,0.215210,0.3901,0.7737,NULL,2017-10-12,-0.06,2017-10-16,False,-0.75
2017-10-20,0.27,0.31,0.36,HPQ,21.43,2017-12-01,0.00000,23.00,1,1545,9,28,0.00,0.00,0.02,1.55,1.57,1.63,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.01140,0.00000,0.005439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214222,0.0000,1.3608,NULL,2017-12-01,0.31,NULL,NULL,-0.44
2017-12-01,0.31,0.30,0.33,HPQ,22.40,2018-01-19,0.02192,22.00,1792,13197,13,1621,0.45,0.45,0.46,0.06,0.06,0.07,0.14924,0.15440,0.15955,0.15335,0.14936,0.15441,0.15946,0.01320,0.00000,0.038026,0.788338,0.590651,-0.008329,0.009860,0.002662,-0.002723,-0.009176,0.151164,0.6421,0.0265,NULL,2018-01-11,-0.15,2018-01-12,False,-0.59
2018-01-03,0.27,0.25,0.30,HPQ,21.81,2018-02-16,0.10411,22.00,80,2237,33,458,0.41,0.41,0.43,0.55,0.55,0.58,0.16932,0.17289,0.17645,0.16842,0.16718,0.17255,0.17793,0.01440,0.00000,-0.009117,0.463370,0.336527,-0.006842,0.028049,0.010095,-0.010519,-0.006217,0.193962,0.5885,0.5151,NULL,2018-01-09,-0.16,2018-01-10,False,-0.75
2018-02-02,0.28,0.31,0.32,HPQ,23.91,2018-03-16,0.02192,24.00,60,2594,41,939,0.24,0.26,0.27,0.46,0.46,0.49,0.23336,0.24418,0.25499,0.24779,0.24544,0.25632,0.26720,0.01570,0.00000,-0.049701,0.417087,0.447730,-0.023155,0.013863,0.002124,-0.002173,-0.021419,0.293349,0.4371,0.4000,NULL,2018-03-08,0.05,2018-03-09,False,-0.70
2018-03-08,0.30,0.33,0.34,HPQ,21.50,2018-04-20,0.00000,25.00,1,1836,145,185,0.00,0.00,0.01,3.45,3.50,3.60,0.00000,0.00000,0.00000,0.63782,0.00000,0.00000,0.00000,0.01650,0.00000,0.016342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280208,0.0000,3.2850,NULL,2018-04-20,0.33,NULL,NULL,-0.37
2018-04-06,0.33,0.30,0.34,HPQ,21.02,2018-05-18,0.10685,22.00,99,4246,6,3347,0.37,0.39,0.39,1.29,1.31,1.32,0.26318,0.26725,0.27133,0.27010,0.26296,0.26914,0.27533,0.01760,0.00000,-0.012207,0.331209,0.196172,-0.009199,0.024540,0.007027,-0.007441,-0.008663,0.298762,0.5373,1.2453,NULL,2018-04-09,-0.09,2018-04-10,False,-0.46
2018-05-04,0.31,0.30,0.32,HPQ,22.53,2018-06-15,0.10137,23.00,344,1067,1,69,0.56,0.55,0.57,1.06,1.05,1.08,0.26901,0.27081,0.27262,0.26464,0.26938,0.27303,0.27668,0.01880,0.00000,-0.035015,0.416709,0.206489,-0.011340,0.027721,0.008954,-0.009461,-0.010038,0.247508,0.5976,0.8693,NULL,2018-05-09,-0.25,2018-05-10,False,-0.71
2018-06-06,0.32,0.30,0.34,HPQ,22.97,2018-07-20,0.00000,24.00,16,5275,10,1864,0.00,0.00,0.01,1.02,1.04,1.08,0.00000,0.00000,0.00000,0.60103,0.00000,0.00000,0.00000,0.01860,0.00000,0.018625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213328,0.0000,0.8054,NULL,2018-07-20,0.30,NULL,NULL,-0.41
2018-07-06,0.26,0.25,0.28,HPQ,23.42,2018-08-17,0.10685,24.00,6,8916,32,954,0.36,0.34,0.37,0.88,0.87,0.91,0.18989,0.19158,0.19328,0.18258,0.18479,0.19001,0.19523,0.01980,0.00000,-0.002742,0.365445,0.270204,-0.007272,0.028397,0.008783,-0.009146,-0.006765,0.204208,0.4983,0.7969,NULL,2018-07-09,-0.09,2018-07-10,False,-0.50
2018-07-10,0.38,0.40,0.42,HPQ,24.18,2018-08-24,0.00000,25.00,793,2450,187,209,0.01,0.00,0.01,0.76,0.82,0.85,3.28057,3.28057,3.28057,0.19698,0.00000,0.00000,0.00000,0.01950,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.607680,0.0007,0.5839,NULL,2018-08-24,0.40,NULL,NULL,-0.10
2018-08-10,0.37,0.39,0.40,HPQ,25.72,2018-09-21,0.00274,25.00,617,5265,62,1218,0.70,0.72,0.75,0.04,0.00,0.02,0.00000,0.21409,0.42818,0.22845,0.47354,0.43254,0.39154,0.02030,0.00000,-0.078470,0.991421,0.075245,-0.010261,0.000318,0.000687,-0.000707,-0.003557,0.247133,0.9791,0.0001,NULL,2018-09-20,-0.33,2018-09-21,False,-0.43
2018-09-14,0.27,0.29,0.30,HPQ,25.72,2018-10-26,0.09863,26.00,47,618,0,0,0.53,0.55,0.56,0.76,0.78,0.79,0.19619,0.20084,0.20550,0.20235,0.19662,0.20129,0.20597,0.02170,0.00000,-0.002450,0.458396,0.243720,-0.009783,0.032214,0.011088,-0.011630,-0.009040,0.215981,0.7199,0.6902,NULL,2018-09-20,-0.26,2018-09-21,False,-0.69
2018-09-21,0.27,0.28,0.29,HPQ,24.65,2018-11-02,0.00000,27.00,1,43,20,97,0.00,0.00,0.02,2.31,2.35,2.46,0.00000,0.00000,0.00000,1.10085,0.00000,0.00000,0.00000,0.02190,0.00000,0.005903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.964270,0.0000,2.1086,NULL,2018-11-02,0.28,NULL,NULL,-0.41
2018-10-01,0.28,0.27,0.31,HPQ,24.25,2018-11-16,0.00000,27.00,14,5335,1,319,0.00,0.00,0.01,2.69,2.76,2.79,0.00000,0.00000,0.00000,1.44319,0.00000,0.00000,0.00000,0.02210,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.414040,0.0000,2.5126,NULL,2018-11-16,0.27,NULL,NULL,-0.14
2018-11-05,0.49,0.48,0.52,HPQ,19.70,2018-12-21,0.00000,26.00,2,4527,0,10,0.00,0.00,0.01,6.15,6.30,6.50,0.00000,0.00000,0.00000,0.20547,0.00000,0.00000,0.00000,0.02410,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.386475,0.0000,6.3000,NULL,2018-12-21,0.48,NULL,NULL,0.34
2018-12-06,0.44,0.43,0.48,HPQ,21.66,2019-01-18,0.00000,25.00,8,5287,4,1439,0.00,0.00,0.01,3.25,3.34,3.40,0.00000,0.00000,0.00000,0.19361,0.00000,0.00000,0.00000,0.02400,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.272469,0.0000,3.3400,NULL,2019-01-18,0.43,NULL,NULL,0.77
2019-01-02,0.36,0.37,0.38,HPQ,22.55,2019-02-15,0.03014,22.00,32,7327,158,5190,0.69,0.72,0.75,0.13,0.14,0.15,0.20997,0.23374,0.25751,0.23434,0.22238,0.23045,0.23851,0.02410,0.00000,-0.014694,0.744296,0.351943,-0.015171,0.012296,0.004845,-0.005063,-0.013463,0.234309,0.7199,0.1447,NULL,2019-02-04,-0.35,2019-02-05,False,0.42
2019-01-28,0.45,0.50,0.47,HPQ,23.37,2019-03-15,0.06027,23.00,87,2379,74,2906,0.89,0.89,0.91,0.59,0.59,0.61,0.32082,0.32530,0.32978,0.31917,0.31914,0.32362,0.32809,0.02430,0.00000,-0.041619,0.581274,0.214405,-0.018586,0.022323,0.007648,-0.008135,-0.016296,0.241958,0.7143,0.4179,NULL,2019-02-21,-0.39,2019-02-22,False,0.03
2019-03-05,0.32,0.34,0.34,HPQ,20.55,2019-04-18,0.00000,20.00,182,4704,1,1001,0.52,0.55,0.57,0.00,0.00,0.09,0.00000,0.90076,1.80152,0.32220,0.00000,1.50091,3.00182,0.02440,0.00000,0.000000,1.000000,0.000000,-0.001337,0.000000,0.000027,-0.000028,0.000000,0.312486,0.5501,0.0000,NULL,2019-04-18,-0.21,NULL,NULL,-0.18
2019-04-01,0.22,0.23,0.25,HPQ,19.04,2019-05-17,0.00000,21.00,11,3863,38,199,0.00,0.00,0.01,1.93,1.96,1.98,0.00000,0.00000,0.00000,0.41952,0.00000,0.00000,0.00000,0.02390,0.00000,0.001345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407249,0.0000,1.9600,NULL,2019-05-17,0.23,NULL,NULL,0.05
2019-05-10,0.39,0.41,0.43,HPQ,20.64,2019-06-21,0.00548,20.00,712,1936,9,772,0.66,0.67,0.69,0.02,0.02,0.04,0.26713,0.32751,0.38789,0.33651,0.32103,0.35592,0.39080,0.02140,0.00000,-0.079209,0.902941,0.334072,-0.027028,0.002690,0.000989,-0.001026,-0.022077,0.308249,0.6680,0.0170,NULL,2019-06-19,-0.26,2019-06-20,False,-0.21
2019-06-04,0.38,0.38,0.40,HPQ,19.95,2019-07-19,0.08767,20.00,1,1404,29,718,0.56,0.58,0.58,0.57,0.59,0.59,0.23773,0.24197,0.24621,0.24652,0.23982,0.24407,0.24832,0.02230,0.00000,-0.005275,0.514028,0.274814,-0.009836,0.023569,0.008484,-0.008993,-0.009106,0.242133,0.5704,0.5754,NULL,2019-06-17,-0.20,2019-06-18,False,-0.41
2019-06-12,0.26,0.28,0.30,HPQ,20.64,2019-07-26,0.10137,21.00,25,733,0,0,0.46,0.48,0.48,0.73,0.78,0.81,0.22597,0.22984,0.23371,0.23244,0.21261,0.22817,0.24372,0.02180,0.00000,-0.007271,0.437574,0.258928,-0.008846,0.025835,0.008674,-0.009158,-0.008164,0.225552,0.4589,0.7633,NULL,2019-06-19,-0.20,2019-06-20,False,-0.61
2019-06-28,0.24,0.25,0.25,HPQ,19.05,2019-08-16,0.00000,22.00,1,8938,9,988,0.00,0.00,0.01,2.91,2.95,2.99,0.00000,0.00000,0.00000,0.36231,0.00000,0.00000,0.00000,0.02050,0.00000,0.040190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360255,0.0000,2.9500,NULL,2019-08-16,0.25,NULL,NULL,-0.36
2019-07-11,0.23,0.28,0.27,HPQ,17.78,2019-08-23,0.00000,22.00,12,7877,5,9,0.00,0.00,0.01,4.15,4.22,4.35,0.00000,0.00000,0.00000,0.18883,0.00000,0.00000,0.00000,0.02070,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.660810,0.0000,4.2200,NULL,2019-08-23,0.28,NULL,NULL,-0.08
2019-08-30,0.35,0.36,0.36,HPQ,16.89,2019-10-18,0.00000,19.00,0,16995,2,342,0.00,0.00,0.01,2.09,2.11,2.12,0.00000,0.00000,0.00000,0.33448,0.00000,0.00000,0.00000,0.01750,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330409,0.0000,2.1100,NULL,2019-10-18,0.36,NULL,NULL,0.28
2019-10-01,0.27,0.30,0.29,HPQ,20.15,2019-11-15,0.00000,20.00,1139,6290,31,2530,0.15,0.15,0.20,0.00,0.00,0.01,0.00000,0.58046,1.16092,0.36387,0.00000,0.29652,0.59304,0.01590,0.00000,0.000000,0.960972,0.985231,-0.073389,0.000203,0.000026,-0.000027,-0.072552,0.357843,0.1513,0.0012,NULL,2019-11-15,0.15,NULL,NULL,0.43
2019-10-18,0.24,0.29,0.31,HPQ,17.73,2019-11-29,0.07671,18.00,24,767,4,12,0.46,0.49,0.51,0.70,0.72,0.76,0.28775,0.30050,0.31325,0.30267,0.29068,0.30602,0.32136,0.01580,0.00000,-0.012473,0.455186,0.267577,-0.011143,0.019609,0.005826,-0.006202,-0.010556,0.260376,0.4067,0.6412,NULL,2019-11-01,-0.20,2019-11-04,False,0.23
2019-11-08,0.26,0.31,0.34,HPQ,20.59,2019-12-20,0.00000,21.00,21,4053,22,70,0.00,0.00,0.01,0.37,0.41,0.49,0.00000,0.59183,1.18366,0.38984,0.00000,1.17877,2.35754,0.01570,0.00000,0.000000,0.000006,0.000272,-0.000024,0.000000,0.000000,0.000000,-0.000024,0.345250,0.0000,0.4100,NULL,2019-12-20,0.31,NULL,NULL,0.54
2019-12-04,0.30,0.31,0.34,HPQ,21.60,2020-01-17,0.00274,21.00,934,11434,0,1218,0.52,0.60,0.62,0.00,0.01,0.03,0.00000,0.22328,0.44657,0.29543,0.00000,0.22415,0.44830,0.01540,0.00000,0.248842,0.988948,0.271071,-0.002661,0.000268,0.000056,-0.000058,-0.003994,0.294850,0.6002,0.0050,NULL,2020-01-16,-0.29,2020-01-17,False,0.25
2020-01-09,0.35,0.37,0.40,HPQ,22.63,2020-02-21,0.00000,22.00,196,4004,76,877,0.65,0.63,0.75,0.00,0.00,0.18,1.80781,2.57284,3.33786,0.71172,0.00000,0.00000,0.00000,0.01600,0.00000,0.000000,0.999699,0.005844,-0.003041,0.000004,0.000030,-0.000031,-0.002077,0.701389,0.6301,0.0000,NULL,2020-02-21,-0.26,NULL,NULL,-0.01
