transact_date,transact_cbidpx,transact_cvalue,transact_caskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2019-01-18,0.27,0.28,0.30,MRO,16.99,2019-03-01,0.00000,17.50,5,1331,35,25,0.00,0.00,0.01,0.49,0.51,0.52,0.00000,1.91622,3.83244,0.67010,0.00000,1.91635,3.83270,0.02440,0.00000,0.024413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679426,0.0000,0.5100,NULL,2019-03-01,0.28,NULL,NULL,3.20
2019-01-31,0.36,0.36,0.38,MRO,17.30,2019-03-15,0.00000,17.00,416,4354,10,805,0.29,0.30,0.32,0.00,0.00,0.02,0.00000,1.57474,3.14948,0.35155,0.00000,1.57501,3.15002,0.02460,0.00000,0.000000,1.000000,0.000000,-0.001146,0.000000,0.000005,-0.000005,0.000000,0.332834,0.3000,0.0000,NULL,2019-03-15,0.06,NULL,NULL,3.26
2019-02-28,0.37,0.37,0.38,MRO,17.66,2019-04-18,0.00000,18.00,261,13435,1232,2561,0.00,0.00,0.01,0.32,0.34,0.35,0.00000,0.59898,1.19796,0.28508,0.00000,0.59971,1.19942,0.02440,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289446,0.0000,0.3400,NULL,2019-04-18,0.37,NULL,NULL,3.63
2019-03-15,0.26,0.28,0.30,MRO,17.31,2019-04-26,0.00000,18.50,27,4884,68,904,0.00,0.00,0.01,1.17,1.19,1.19,0.00000,1.59733,3.19466,0.18744,0.00000,0.14998,0.29995,0.02420,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452494,0.0000,1.1900,NULL,2019-04-26,0.28,NULL,NULL,3.91
2019-03-22,0.25,0.30,0.33,MRO,15.76,2019-05-03,0.00000,18.50,5,2110,29,181,0.00,0.00,0.01,2.73,2.74,2.76,0.00000,0.00000,0.00000,0.40917,0.00000,0.00000,0.00000,0.02420,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450554,0.0000,2.7400,NULL,2019-05-03,0.30,NULL,NULL,4.21
2019-04-04,0.43,0.43,0.44,MRO,15.49,2019-05-17,0.00000,18.00,6,9131,2,241,0.00,0.00,0.01,2.49,2.51,2.52,0.00000,0.00000,0.00000,0.42336,0.00000,0.00000,0.00000,0.02390,0.00000,1.992702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.425145,0.0000,2.5100,NULL,2019-05-17,0.43,NULL,NULL,4.64
2019-05-03,0.32,0.33,0.33,MRO,14.06,2019-06-21,0.00000,17.00,0,732,1,20,0.00,0.00,0.01,2.92,2.94,2.96,0.00000,0.00000,0.00000,0.63306,0.00000,0.00000,0.00000,0.02160,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610441,0.0000,2.9400,NULL,2019-06-21,0.33,NULL,NULL,4.97
2019-05-14,0.41,0.42,0.43,MRO,14.14,2019-06-28,0.00000,16.50,2,589,0,0,0.00,0.00,0.03,2.34,2.36,2.37,0.00000,0.00000,0.00000,0.37153,0.00000,0.00000,0.00000,0.02180,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374971,0.0000,2.3600,NULL,2019-06-28,0.42,NULL,NULL,5.39
2019-06-04,0.26,0.27,0.27,MRO,13.64,2019-07-19,0.00000,15.00,1522,6746,53,2641,0.00,0.00,0.01,1.35,1.36,1.37,0.00000,0.00000,0.00000,0.34044,0.00000,0.00000,0.00000,0.02110,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342275,0.0000,1.3600,NULL,2019-07-19,0.27,NULL,NULL,5.66
2019-07-05,0.23,0.25,0.25,MRO,12.47,2019-08-16,0.00000,15.00,0,2529,10,138,0.00,0.00,0.01,2.50,2.53,2.55,0.00000,0.00000,0.00000,0.18509,0.00000,0.00000,0.00000,0.02050,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180149,0.0000,2.5300,NULL,2019-08-16,0.25,NULL,NULL,5.91
2019-07-26,0.34,0.35,0.37,MRO,12.43,2019-09-06,0.00000,14.50,0,1283,8,0,0.00,0.00,0.03,2.03,2.07,2.07,0.00000,0.00000,0.00000,0.18630,0.00000,0.14997,0.29993,0.02050,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185065,0.0000,2.0700,NULL,2019-09-06,0.35,NULL,NULL,6.26
2019-08-08,0.25,0.25,0.27,MRO,13.12,2019-09-20,0.00000,14.00,13,5137,12,791,0.00,0.00,0.01,0.86,0.88,0.89,0.00000,1.65211,3.30422,0.81472,0.00000,1.65301,3.30601,0.01950,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.779454,0.0000,0.8800,NULL,2019-09-20,0.25,NULL,NULL,6.51
2019-08-12,0.29,0.30,0.32,MRO,12.20,2019-09-27,0.00000,14.00,0,1573,0,17,0.00,0.00,0.01,1.75,1.80,2.02,0.00000,0.00000,0.00000,0.47967,0.00000,0.00000,0.00000,0.01900,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481807,0.0000,1.8000,NULL,2019-09-27,0.30,NULL,NULL,6.81
2019-08-30,0.22,0.24,0.25,MRO,12.70,2019-10-11,0.07671,13.00,0,1310,0,6,0.41,0.43,0.44,0.67,0.69,0.72,0.37354,0.38439,0.39524,0.38648,0.37087,0.38900,0.40713,0.01990,0.00000,-0.020348,0.445902,0.291924,-0.010212,0.013823,0.004017,-0.004346,-0.009635,0.391852,0.4353,0.6989,NULL,2019-09-13,-0.19,2019-09-16,False,6.62
2019-08-30,0.27,0.30,0.28,MRO,12.70,2019-10-18,0.09589,13.00,165,3311,34,5604,0.49,0.51,0.51,0.76,0.77,0.78,0.38566,0.39202,0.39837,0.39738,0.38999,0.39636,0.40273,0.01960,0.00000,-0.012805,0.458872,0.255012,-0.009370,0.015735,0.005102,-0.005590,-0.008898,0.391072,0.4985,0.7617,NULL,2019-09-13,-0.21,2019-09-16,False,6.41
2019-10-01,0.35,0.37,0.36,MRO,12.03,2019-11-15,0.00000,13.00,5,2473,3,51,0.00,0.00,0.01,0.94,0.97,0.99,0.00000,1.93600,3.87200,0.38880,0.00000,0.00000,0.00000,0.01590,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389446,0.0000,0.9700,NULL,2019-11-15,0.37,NULL,NULL,6.78
2019-11-05,0.28,0.29,0.30,MRO,13.16,2019-12-20,0.00000,14.00,11,865,0,8,0.00,0.00,0.01,0.81,0.84,0.86,0.00000,1.58855,3.17710,0.87212,0.00000,1.84713,3.69425,0.01570,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.872728,0.0000,0.8400,NULL,2019-12-20,0.29,NULL,NULL,7.07
2019-12-02,0.26,0.29,0.28,MRO,13.62,2020-01-17,0.06575,13.00,47,6005,14,14020,0.83,0.84,0.85,0.18,0.19,0.20,0.31276,0.32143,0.33010,0.32304,0.31440,0.32306,0.33172,0.01570,0.00000,-0.022360,0.736611,0.289633,-0.008639,0.011533,0.006077,-0.006634,-0.007681,0.334200,0.8547,0.2029,NULL,2019-12-24,-0.55,2019-12-26,False,6.52
2019-12-27,0.23,0.24,0.26,MRO,11.64,2020-02-07,0.00000,14.50,0,77,0,1,0.00,0.00,0.01,2.84,2.86,2.87,0.00000,0.00000,0.00000,0.42710,0.00000,0.00000,0.00000,0.01570,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.428102,0.0000,2.8600,NULL,2020-02-07,0.24,NULL,NULL,6.76
2020-01-06,0.30,0.32,0.33,MRO,10.14,2020-02-21,0.00000,15.00,0,2374,0,1,0.00,0.00,0.01,4.80,4.86,4.90,0.00000,0.00000,0.00000,0.53057,0.00000,0.00000,0.00000,0.01600,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532616,0.0000,4.8600,NULL,2020-02-21,0.32,NULL,NULL,7.08
2020-01-17,0.25,0.26,0.26,MRO,8.15,2020-02-28,0.00000,14.00,0,1572,0,0,0.00,0.00,0.05,5.70,5.85,6.50,0.00000,0.00000,0.00000,0.20221,0.00000,0.00000,0.00000,0.01450,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.035580,0.0000,5.8500,NULL,2020-02-28,0.26,NULL,NULL,7.34
2020-02-05,0.32,0.33,0.33,MRO,3.52,2020-03-20,0.00000,13.00,0,2330,0,13,0.00,0.00,0.01,8.65,9.48,10.70,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00040,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.799210,0.0000,9.4800,NULL,2020-03-20,0.33,NULL,NULL,7.67
2020-03-04,0.31,0.35,0.33,MRO,4.27,2020-04-17,0.00000,9.00,0,2153,9,86,0.00,0.00,0.01,4.70,4.73,4.80,0.00000,0.00000,0.00000,0.19523,0.00000,0.00000,0.00000,0.00120,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.111660,0.0000,4.7300,NULL,2020-04-17,0.35,NULL,NULL,8.02
2020-04-03,0.23,0.26,0.26,MRO,4.96,2020-05-15,0.04658,5.00,537,2943,174,519,0.39,0.40,0.42,0.41,0.43,0.44,0.94541,0.98096,1.01651,0.97449,0.93756,0.97307,1.00858,0.00080,0.00000,-0.296908,0.528654,0.379027,-0.012382,0.004220,0.001006,-0.001179,-0.012007,1.113700,0.4610,0.4844,NULL,2020-04-28,-0.14,2020-04-29,False,7.88
2020-05-07,0.26,0.30,0.27,MRO,7.20,2020-06-19,0.03836,7.00,2782,3125,483,76,0.58,0.63,0.62,0.36,0.41,0.44,0.83857,0.87523,0.91188,0.92269,0.82765,0.90095,0.97425,0.00130,0.00000,-0.053522,0.601788,0.297561,-0.018550,0.005455,0.001423,-0.001663,-0.017993,0.813290,0.5662,0.3522,NULL,2020-06-05,-0.33,2020-06-08,False,7.55
2020-06-01,0.22,0.23,0.25,MRO,6.17,2020-07-17,0.11781,7.00,762,4620,13,308,0.33,0.33,0.34,1.15,1.16,1.18,0.73792,0.74412,0.75033,0.74348,0.73054,0.74930,0.76807,0.00150,0.00000,-0.004359,0.357518,0.238022,-0.006894,0.008091,0.002205,-0.002599,-0.006864,0.683567,0.2881,1.1138,NULL,2020-06-04,-0.10,2020-06-05,False,7.45
2020-06-09,0.35,0.39,0.42,MRO,5.71,2020-07-24,0.00000,10.50,0,664,0,0,0.00,0.00,0.01,4.75,4.79,4.80,0.00000,0.00000,0.00000,0.19444,0.00000,0.00000,0.00000,0.00100,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762642,0.0000,4.7900,NULL,2020-07-24,0.39,NULL,NULL,7.84
2020-07-08,0.23,0.26,0.24,MRO,5.27,2020-08-21,0.00000,7.00,2,3134,52,255,0.00,0.00,0.01,1.71,1.73,1.83,0.00000,0.00000,0.00000,0.19767,0.00000,0.00000,0.00000,0.00070,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,1.647260,0.0000,1.7300,NULL,2020-08-21,0.26,NULL,NULL,8.10
2020-09-03,0.21,0.22,0.23,MRO,4.08,2020-10-16,0.00000,6.00,51,5159,218,1337,0.00,0.00,0.01,1.91,1.92,1.95,0.00000,0.00000,0.00000,0.17449,0.00000,0.00000,0.00000,0.00090,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.923682,0.0000,1.9200,NULL,2020-10-16,0.22,NULL,NULL,8.32
2020-09-15,0.17,0.19,0.20,MRO,3.92,2020-10-30,0.00000,5.00,0,5446,15,41,0.00,0.00,0.01,1.04,1.08,1.12,0.00000,0.00000,0.00000,0.17449,0.00000,0.00000,0.00000,0.00080,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,1.176920,0.0000,1.0800,NULL,2020-10-30,0.19,NULL,NULL,8.51
2020-10-06,0.17,0.18,0.18,MRO,5.48,2020-11-20,0.00822,5.00,1069,8863,650,2500,0.50,0.48,0.52,0.02,0.02,0.03,0.85127,0.94509,1.03890,0.61160,0.80844,0.86046,0.91248,0.00080,0.00000,0.118351,0.959201,0.345390,-0.003621,0.000443,0.000164,-0.000178,-0.004311,0.637818,0.4845,0.0076,NULL,2020-11-17,-0.30,2020-11-18,False,8.21
2020-11-05,0.17,0.18,0.18,MRO,5.06,2020-12-18,0.09589,5.00,21435,18251,2991,904,0.42,0.43,0.44,0.38,0.39,0.39,0.64287,0.65909,0.67532,0.67470,0.64665,0.65476,0.66287,0.00090,0.00000,-0.021554,0.556494,0.375848,-0.005670,0.006172,0.001956,-0.002280,-0.005913,0.652514,0.4259,0.3836,NULL,2020-11-13,-0.25,2020-11-16,False,7.96
2020-11-10,0.17,0.19,0.21,MRO,6.12,2020-12-24,0.08493,6.00,204,2547,18,5,0.51,0.54,0.57,0.39,0.41,0.44,0.63828,0.68129,0.72431,0.66969,0.63365,0.66955,0.70544,0.00080,0.00000,0.007376,0.577765,0.329194,-0.007512,0.006953,0.002282,-0.002655,-0.007564,0.688974,0.5452,0.4285,NULL,2020-11-23,-0.35,2020-11-24,False,7.61
2020-12-03,0.31,0.31,0.32,MRO,7.64,2021-01-15,0.01096,7.00,510,15293,1241,1832,0.67,0.67,0.69,0.03,0.03,0.04,0.68195,0.74367,0.80539,0.67518,0.69880,0.73052,0.76224,0.00090,0.00000,-0.030663,0.899530,0.326611,-0.012442,0.001408,0.000681,-0.000755,-0.011905,0.707467,0.6738,0.0314,NULL,2021-01-11,-0.36,2021-01-12,False,7.25
2021-01-07,0.26,0.28,0.28,MRO,9.41,2021-02-19,0.00000,9.00,3198,13150,747,2688,0.41,0.41,0.43,0.00,0.00,0.01,0.00000,1.60644,3.21289,0.62419,0.00000,1.33734,2.67468,0.00030,0.00000,0.000000,1.000000,0.000000,-0.000007,0.000010,0.000012,-0.000013,0.000000,0.615014,0.4100,0.0000,NULL,2021-02-19,-0.13,NULL,NULL,7.12
2021-02-02,0.32,0.32,0.33,MRO,8.94,2021-03-19,0.09589,9.00,535,3640,18,329,0.78,0.79,0.80,0.87,0.87,0.89,0.74386,0.75296,0.76207,0.75183,0.74743,0.75654,0.76565,0.00040,0.00000,-0.002170,0.529369,0.192220,-0.011472,0.010988,0.003328,-0.003930,-0.011802,0.737649,0.7732,0.8593,NULL,2021-02-12,-0.47,2021-02-16,False,6.65
2021-03-02,0.52,0.54,0.57,MRO,10.57,2021-04-16,0.00000,13.00,15,7465,10,67,0.00,0.00,0.01,2.42,2.43,2.46,0.00000,0.00000,0.00000,0.32559,0.00000,0.00000,0.00000,0.00020,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.372949,0.0000,2.4300,NULL,2021-04-16,0.54,NULL,NULL,7.19
2021-04-05,0.39,0.40,0.41,MRO,11.68,2021-05-21,0.00000,13.00,85,5062,250,61,0.00,0.00,0.01,1.29,1.32,1.35,0.00000,0.00000,0.00000,0.50926,0.00000,0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.519672,0.0000,1.3200,NULL,2021-05-21,0.40,NULL,NULL,7.59
2021-05-04,0.35,0.36,0.37,MRO,12.09,2021-06-18,0.05753,13.00,418,8317,43,402,0.20,0.21,0.21,1.11,1.12,1.13,0.44786,0.45300,0.45815,0.45431,0.44531,0.45561,0.46590,0.00010,0.00000,0.003714,0.269656,0.251642,-0.010368,0.009723,0.001654,-0.001760,-0.010396,0.519258,0.2703,1.1827,NULL,2021-05-28,0.15,NULL,NULL,7.74
2016-01-05,1.11,1.11,1.12,MSFT,51.76,2016-02-19,0.00000,57.50,2895,101272,34,3375,0.01,0.00,0.01,5.30,5.74,5.75,0.00000,0.00000,0.00000,1.59183,0.00000,0.00000,0.00000,0.00260,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231311,0.0000,5.2224,NULL,2016-02-19,1.11,NULL,NULL,1.11
2016-02-02,0.90,0.92,0.93,MSFT,53.61,2016-03-18,0.00000,55.00,11051,43621,685,17655,0.01,0.00,0.01,1.38,1.40,1.40,0.00000,0.00000,0.00000,0.87090,0.00000,0.00000,0.00000,0.00270,0.00000,0.002284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206056,0.0000,0.8590,NULL,2016-03-18,0.92,NULL,NULL,2.03
2016-02-18,0.84,0.83,0.88,MSFT,55.50,2016-04-01,0.00000,54.50,824,2165,1573,1568,0.96,1.00,1.08,0.01,0.00,0.01,0.00000,0.00000,0.00000,0.36571,3.81286,3.81286,3.81286,0.00200,0.00000,0.002001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.149330,1.5500,0.0000,NULL,2016-04-01,-0.17,NULL,NULL,1.86
2016-03-01,0.59,0.53,0.61,MSFT,55.65,2016-04-15,0.00000,55.00,18806,60546,1141,11558,0.65,0.65,0.68,0.01,0.00,0.01,0.00000,1.76984,3.53967,1.09160,2.69732,2.69732,2.69732,0.00190,0.00000,0.000306,0.999962,0.000933,-0.004954,0.000000,0.000004,-0.000004,-0.004714,0.182200,1.2065,0.0000,NULL,2016-04-15,-0.12,NULL,NULL,1.74
2016-03-10,0.75,0.78,0.88,MSFT,51.77,2016-04-22,0.00000,55.00,363,14785,2079,15037,0.01,0.00,0.01,3.20,3.23,3.25,0.00000,0.00000,0.00000,0.35852,0.00000,0.00000,0.00000,0.00190,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173378,0.0000,2.7123,NULL,2016-04-22,0.78,NULL,NULL,2.52
2016-03-18,0.89,0.92,0.94,MSFT,49.88,2016-04-29,0.00000,56.00,8,4780,1,1277,0.00,0.00,0.01,6.00,6.12,6.20,0.00000,0.00000,0.00000,1.02489,0.00000,0.00000,0.00000,0.00160,0.00000,0.001604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180764,0.0000,5.6212,NULL,2016-04-29,0.92,NULL,NULL,3.44
2016-04-05,0.70,0.77,0.71,MSFT,50.63,2016-05-20,0.00000,57.50,110,39748,57,638,0.00,0.00,0.01,6.85,6.87,7.05,0.00000,0.00000,0.00000,1.07911,0.00000,0.00000,0.00000,0.00260,0.00000,0.003729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174764,0.0000,6.3637,NULL,2016-05-20,0.77,NULL,NULL,4.21
2016-04-15,0.85,0.85,0.89,MSFT,52.25,2016-05-27,0.00000,57.50,11,868,0,0,0.00,0.00,0.02,5.20,5.26,5.40,0.00000,0.00000,0.00000,1.11493,0.00000,0.00000,0.00000,0.00230,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165576,0.0000,4.7326,NULL,2016-05-27,0.85,NULL,NULL,5.06
2016-05-02,0.50,0.60,0.51,MSFT,50.16,2016-06-17,0.00000,52.50,813,32657,523,19787,0.01,0.00,0.01,2.32,2.34,2.39,0.00000,0.00000,0.00000,1.44382,0.00000,0.00000,0.00000,0.00220,0.00000,1.235505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183452,0.0000,1.8383,NULL,2016-06-17,0.60,NULL,NULL,5.66
2016-05-09,0.68,0.72,0.77,MSFT,49.85,2016-06-24,0.00000,51.50,1053,4585,1050,3019,0.02,0.00,0.01,1.33,1.67,1.86,0.00000,0.00000,0.00000,1.30796,0.00000,0.00000,0.00000,0.00240,0.00000,9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196396,0.0000,1.1566,NULL,2016-06-24,0.72,NULL,NULL,6.38
2016-06-15,0.71,0.73,0.83,MSFT,53.05,2016-07-29,0.02740,52.50,754,3178,364,384,1.62,1.64,1.66,1.08,1.09,1.10,0.37958,0.38538,0.39118,0.38536,0.38381,0.38671,0.38961,0.00290,0.00000,-0.000396,0.578008,0.116059,-0.066709,0.034482,0.007954,-0.008403,-0.066447,0.249528,1.5217,0.4365,NULL,2016-07-19,-0.91,2016-07-20,False,5.47
2016-07-13,0.57,0.58,0.61,MSFT,57.37,2016-08-26,0.06027,56.00,50,986,64,204,1.58,1.56,1.62,0.43,0.45,0.46,0.16628,0.17033,0.17439,0.16131,0.15679,0.15983,0.16287,0.00240,0.00000,-0.025532,0.695974,0.154946,-0.020994,0.049241,0.023063,-0.023919,-0.018066,0.164837,1.9931,0.3152,NULL,2016-08-04,-0.98,2016-08-05,False,4.49
2016-08-01,0.65,0.54,0.66,MSFT,57.31,2016-09-16,0.00000,57.50,6150,37992,1886,15663,0.01,0.00,0.01,0.18,0.19,0.22,0.60869,0.60869,0.60869,0.15545,0.00000,0.41650,0.83300,0.00200,0.00000,0.000000,0.000002,0.000177,-0.000019,0.000000,0.000000,0.000000,-0.000019,1.592370,0.4254,0.0474,NULL,2016-09-16,0.54,NULL,NULL,5.03
2016-08-08,0.50,0.52,0.54,MSFT,57.47,2016-09-23,0.00000,59.50,10,1034,1,80,0.00,0.00,0.02,2.01,2.03,2.04,0.00000,0.00000,0.00000,0.37172,0.00000,0.00000,0.00000,0.00090,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.828167,0.0000,1.4553,NULL,2016-09-23,0.52,NULL,NULL,5.55
2016-09-02,0.73,0.66,0.75,MSFT,59.81,2016-10-21,0.00000,60.00,77395,110682,9401,12980,0.01,0.02,0.02,0.18,0.20,0.22,0.55845,0.63151,0.70458,0.68743,0.00000,0.00000,0.00000,0.00250,0.00000,-5.077261,0.176159,1.321501,-3.206490,0.000755,0.000002,-0.000002,-3.060117,1.534330,0.4562,0.0412,NULL,2016-10-21,0.64,NULL,NULL,6.19
2016-09-16,0.80,0.79,0.83,MSFT,59.92,2016-10-28,0.00000,59.50,469,1258,572,1676,0.41,0.44,0.46,0.01,0.00,0.01,0.00000,0.64029,1.28058,0.48011,1.06298,1.06298,1.06298,0.00180,0.00000,-9.999999,0.999397,0.015329,-2.370559,0.000007,0.000014,-0.000014,-0.017383,1.454150,1.0397,0.0008,NULL,2016-10-28,0.35,NULL,NULL,6.54
2016-10-03,0.66,0.63,0.67,MSFT,60.53,2016-11-18,0.00000,60.00,17024,38107,1299,11468,0.52,0.53,0.54,0.01,0.00,0.01,0.00000,0.60943,1.21886,0.32840,1.21886,1.21886,1.21886,0.00280,0.00000,0.002798,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945576,1.1353,0.0000,NULL,2016-11-18,0.10,NULL,NULL,6.64
