transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2018-08-06,1.64,1.65,1.66,JPM,117.99,2018-09-21,0.00000,115.00,2127,23748,24,16110,3.00,2.99,3.05,0.01,0.00,0.01,2.11577,2.53055,2.94533,0.37959,2.12049,2.12049,2.12049,0.02050,0.00000,-0.019500,1.000000,0.000000,-0.012603,0.000000,0.000039,-0.000040,0.000000,0.947893,4.1701,0.0000,NULL,2018-09-21,1.65,NULL,NULL,31.34
2018-10-02,1.77,1.84,1.80,JPM,112.05,2018-11-16,0.10137,110.00,216,1445,581,4974,4.85,5.02,5.00,2.57,2.69,2.61,0.25207,0.25760,0.26314,0.26473,0.25614,0.25761,0.25909,0.02270,0.00000,-0.004509,0.615428,0.040627,-0.053735,0.135543,0.064832,-0.069924,-0.048969,0.224009,5.2022,1.7435,NULL,2018-10-10,-0.85,2018-10-11,False,29.19
2018-09-05,1.50,1.64,1.53,JPM,108.81,2018-10-19,0.02192,110.00,2327,2179,2728,15311,1.80,1.81,1.86,2.90,2.94,2.99,0.35846,0.36323,0.36801,0.36057,0.35422,0.36138,0.36854,0.02140,0.00000,-0.009264,0.434270,0.068021,-0.147235,0.062881,0.009974,-0.010373,-0.143418,0.264638,1.7043,1.7417,NULL,2018-10-11,-1.30,2018-10-12,False,30.04
2018-11-06,1.84,1.90,1.91,JPM,103.86,2018-12-21,0.03836,105.00,196,3254,81,7502,1.93,1.92,2.02,2.98,2.97,3.05,0.29426,0.29978,0.30530,0.29306,0.29394,0.29824,0.30254,0.02320,0.00000,0.000008,0.442455,0.066078,-0.086658,0.081489,0.017117,-0.017864,-0.083860,0.281471,1.8258,2.8786,NULL,2018-12-07,-1.07,2018-12-10,False,28.12
2018-12-07,1.90,1.96,2.00,JPM,98.63,2019-01-18,0.08493,97.50,87,1550,164,9925,4.05,4.15,4.20,3.45,3.51,3.55,0.32561,0.33221,0.33882,0.33463,0.32918,0.33359,0.33800,0.02390,0.00000,-0.016024,0.547004,0.041505,-0.066851,0.113510,0.042122,-0.045463,-0.061428,0.319718,3.9832,3.3426,NULL,2018-12-18,-1.55,2018-12-19,False,26.57
2019-01-04,1.71,1.72,1.75,JPM,105.59,2019-02-15,0.00000,95.00,10,579,53,13523,10.55,10.59,10.65,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.43160,0.00000,0.00000,0.00000,0.02430,0.00000,0.000000,1.000000,0.000000,-0.006325,0.000000,0.000025,-0.000028,0.000000,0.274699,10.5901,0.0000,NULL,2019-02-15,1.72,NULL,NULL,28.29
2019-02-01,1.16,1.26,1.19,JPM,105.74,2019-03-15,0.00000,100.00,256,13272,106,17673,5.70,5.74,5.80,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.42179,0.00000,0.00000,0.00000,0.02460,0.00000,0.000000,1.000000,0.000000,-0.006740,0.000000,0.000027,-0.000028,0.000000,0.415597,5.7401,0.0000,NULL,2019-03-15,1.26,NULL,NULL,29.55
2019-02-28,1.50,1.53,1.52,JPM,99.70,2019-04-18,0.07397,100.00,2270,1620,2170,8065,2.14,2.14,2.18,2.99,2.98,3.05,0.23340,0.23525,0.23711,0.23311,0.23416,0.23696,0.23975,0.02490,0.00000,-0.013354,0.461102,0.063315,-0.051016,0.107794,0.032296,-0.033746,-0.046442,0.210087,1.8885,2.7318,NULL,2019-03-22,-1.45,2019-03-25,False,28.10
2019-04-02,1.17,1.26,1.23,JPM,110.74,2019-05-17,0.00000,100.00,18,1713,10,8848,10.70,10.75,10.80,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.39006,0.00000,1.78156,3.56312,0.02390,0.00000,-0.393029,1.000000,0.000000,-0.114221,0.000000,0.000137,-0.000152,0.000000,0.398924,10.7457,0.0000,NULL,2019-05-17,1.26,NULL,NULL,29.36
2019-05-08,1.94,2.10,1.97,JPM,107.02,2019-06-21,0.06027,110.00,1774,29497,840,21249,1.01,1.05,1.03,3.80,3.88,3.90,0.20011,0.20119,0.20226,0.20403,0.19490,0.20034,0.20578,0.02370,0.00000,-0.001416,0.310866,0.066100,-0.045389,0.092968,0.019430,-0.020061,-0.043171,0.193758,0.9509,3.7895,NULL,2019-05-30,-1.78,2019-05-31,False,27.58
2019-06-07,1.87,1.98,1.90,JPM,114.08,2019-07-19,0.00000,105.00,1,129,10,12472,9.00,9.08,9.15,0.00,0.00,0.02,0.00000,1.93909,3.87818,0.19355,0.00000,1.61540,3.23081,0.02110,0.00000,-0.305992,1.000000,0.000000,-0.094091,0.000000,0.000144,-0.000156,0.000000,0.199737,9.0847,0.0000,NULL,2019-07-19,1.98,NULL,NULL,29.56
2019-08-02,1.92,2.02,1.96,JPM,110.19,2019-09-20,0.12329,110.00,765,19126,263,35807,3.55,3.59,3.65,3.05,3.09,3.15,0.21299,0.21625,0.21950,0.21581,0.21303,0.21629,0.21954,0.02050,0.00000,-0.004029,0.539979,0.047732,-0.040732,0.153630,0.068941,-0.073372,-0.036974,0.212564,3.5434,3.0429,NULL,2019-08-06,-1.07,2019-08-07,False,28.69
2019-07-05,1.42,1.52,1.44,JPM,109.24,2019-08-16,0.00822,110.00,1388,4697,652,13362,0.61,0.59,0.63,1.34,1.32,1.36,0.23390,0.23656,0.23922,0.22749,0.23332,0.23598,0.23865,0.02050,0.00000,-0.013183,0.377482,0.169010,-0.146729,0.037573,0.003352,-0.003400,-0.142977,0.207057,0.5091,1.2415,NULL,2019-08-13,0.20,2019-08-14,False,29.76
2019-09-04,1.91,2.00,1.93,JPM,120.94,2019-10-18,0.00000,105.00,36,1368,15,5741,15.90,15.94,16.00,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.20863,0.00000,0.00000,0.00000,0.01750,0.00000,0.323358,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196605,15.9400,0.0000,NULL,2019-10-18,2.00,NULL,NULL,30.69
2019-10-01,1.83,1.90,1.87,JPM,129.21,2019-11-15,0.00000,110.00,15,2699,2,6508,19.15,19.21,19.25,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.23135,0.00000,0.00000,0.00000,0.01590,0.00000,0.001232,1.000000,0.000000,-0.004356,0.000000,0.000151,-0.000177,0.000000,0.236886,19.2102,0.0000,NULL,2019-11-15,1.90,NULL,NULL,32.59
2019-11-05,1.61,1.62,1.64,JPM,137.01,2019-12-20,0.00000,125.00,2765,19506,2,15513,11.95,12.01,12.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.32526,0.00000,1.58220,3.16440,0.01570,0.00000,0.015682,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.325277,12.0100,0.0000,NULL,2019-12-20,1.62,NULL,NULL,34.21
2019-12-06,1.68,1.72,1.72,JPM,137.96,2020-01-17,0.00000,130.00,2020,3121,565,9112,7.90,7.96,8.00,0.00,0.00,0.01,0.00000,1.35023,2.70046,0.17585,0.00000,1.07320,2.14641,0.01540,0.00000,0.802262,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200241,7.9600,0.0000,NULL,2020-01-17,1.72,NULL,NULL,35.93
2020-01-10,1.36,1.62,1.38,JPM,135.33,2020-02-21,0.00000,130.00,11,607,84,6039,5.25,5.33,5.40,0.00,0.00,0.03,0.00000,1.05841,2.11681,0.31431,0.00000,0.90019,1.80038,0.01600,0.00000,0.173800,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.287835,5.3300,0.0000,NULL,2020-02-21,1.62,NULL,NULL,37.55
2020-02-03,2.43,2.47,2.47,JPM,132.65,2020-03-20,0.06849,130.00,258,11036,2822,8508,5.25,5.09,5.35,2.48,2.27,2.50,0.26766,0.27145,0.27524,0.25560,0.27130,0.27206,0.27282,0.01600,0.00000,-0.003654,0.638992,0.042432,-0.071111,0.128130,0.054499,-0.057982,-0.066821,0.231617,4.7847,1.9660,NULL,2020-02-24,0.20,2020-02-25,False,37.75
2020-05-07,3.10,3.35,3.35,JPM,97.95,2020-06-19,0.00000,85.00,387,2761,31,13500,12.90,12.97,13.50,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.52015,0.00000,0.00000,0.00000,0.00130,0.00000,-1.491721,1.000000,0.000000,-0.347620,0.000000,0.000116,-0.000134,-0.000001,0.503514,12.9674,0.0000,NULL,2020-06-19,3.35,NULL,NULL,41.10
2020-06-03,2.86,2.93,2.92,JPM,97.83,2020-07-17,0.06027,95.00,1724,4863,492,10276,5.60,5.71,5.80,3.65,3.69,3.80,0.47475,0.48569,0.49662,0.48730,0.48326,0.49137,0.49948,0.00130,0.00000,0.003288,0.600189,0.034736,-0.083152,0.091438,0.023690,-0.025877,-0.100465,0.485526,5.6985,3.6709,NULL,2020-06-25,-0.76,2020-06-26,False,40.34
2020-07-08,2.40,2.47,2.46,JPM,97.12,2020-08-21,0.00000,85.00,10,239,14,5897,12.00,12.12,12.20,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.27785,0.00000,0.00000,0.00000,0.00070,0.00000,0.419685,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.294097,12.1200,0.0000,NULL,2020-08-21,2.47,NULL,NULL,42.81
2020-08-07,2.64,2.65,2.68,JPM,98.84,2020-09-18,0.00000,95.00,1317,16355,845,13913,3.80,3.86,4.05,0.00,0.00,0.01,0.00000,1.44460,2.88919,0.37641,0.00000,0.79168,1.58336,0.00090,0.00000,-1.342025,1.000000,0.000000,-0.349465,0.000010,0.000130,-0.000135,-0.000001,0.376552,3.8575,0.0000,NULL,2020-09-18,2.65,NULL,NULL,45.46
2020-09-02,3.00,3.07,3.10,JPM,101.65,2020-10-16,0.00000,95.00,778,4667,782,10665,6.55,6.65,6.70,0.00,0.00,0.01,0.00000,1.59407,3.18814,0.19319,0.00000,1.25216,2.50433,0.00090,0.00000,0.000000,1.000000,0.000000,-0.000234,0.000010,0.000130,-0.000139,0.000000,0.193738,6.6500,0.0000,NULL,2020-10-16,3.07,NULL,NULL,48.53
2020-10-07,3.15,3.21,3.25,JPM,114.81,2020-11-20,0.00000,95.00,20,5245,11,4380,19.70,19.81,19.90,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.01000,0.00000,0.00000,0.00000,0.00090,0.00000,-0.367044,1.000000,0.000000,-0.095761,0.000010,0.000130,-0.000157,0.000000,0.333557,19.8148,0.0000,NULL,2020-11-20,3.21,NULL,NULL,51.74
2020-11-02,3.40,3.50,3.55,JPM,118.73,2020-12-18,0.00000,95.00,181,5151,26,9177,23.60,23.73,24.00,0.00,0.00,0.03,0.00000,0.00000,0.00000,1.00958,0.00000,0.00000,0.00000,0.00080,0.00000,0.494444,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.276240,23.7300,0.0000,NULL,2020-12-18,3.50,NULL,NULL,55.24
2020-11-27,3.20,3.30,3.30,JPM,138.94,2021-01-15,0.00000,115.00,130,947,17,12100,23.85,23.97,24.05,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.37595,0.00000,0.00000,0.00000,0.00080,0.00000,-1.803024,1.000000,0.000000,-0.568189,0.000010,0.000158,-0.000190,-0.000001,0.385342,23.9684,0.0000,NULL,2021-01-15,3.30,NULL,NULL,58.54
2021-01-06,2.80,2.84,2.84,JPM,148.32,2021-02-19,0.00000,125.00,151,2037,3,5343,23.20,23.32,23.45,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.12271,0.00000,0.00000,0.00000,0.00030,0.00000,0.000000,1.000000,0.000000,-0.000103,0.000010,0.000171,-0.000203,0.000000,0.164875,23.3200,0.0000,NULL,2021-02-19,2.84,NULL,NULL,61.38
2021-02-04,2.58,2.58,2.62,JPM,151.89,2021-03-19,0.00000,130.00,365,4995,18,6327,21.85,21.95,22.30,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.42112,0.00000,0.00000,0.00000,0.00010,0.00000,-3.127635,1.000000,0.000000,-1.113516,0.000010,0.000178,-0.000208,-0.000005,0.425780,21.9457,0.0000,NULL,2021-03-19,2.58,NULL,NULL,63.96
2021-02-26,3.75,3.84,3.90,JPM,153.31,2021-04-16,0.00000,140.00,214,541,55,4370,13.20,13.31,13.50,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.21799,0.00000,1.54760,3.09520,0.00020,0.00000,0.000000,1.000000,0.000000,-0.000077,0.000010,0.000192,-0.000210,0.000000,0.226365,13.3100,0.0000,NULL,2021-04-16,3.84,NULL,NULL,67.80
2021-04-05,2.43,2.47,2.48,JPM,162.88,2021-05-21,0.00000,145.00,53,575,34,4524,17.75,17.88,17.95,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.31525,0.00000,0.00000,0.00000,0.00000,0.00000,0.553821,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.314815,17.8800,0.0000,NULL,2021-05-21,2.47,NULL,NULL,70.27
2021-05-03,1.97,2.03,2.02,JPM,164.39,2021-06-18,0.05753,145.00,55,8506,116,7163,19.45,19.58,19.85,0.17,0.19,0.19,0.21629,0.28716,0.35803,0.28901,0.29696,0.30010,0.30324,0.00010,0.00000,-0.004748,0.968271,0.006265,-0.021226,0.026627,0.080354,-0.091622,-0.019371,0.310173,19.6431,0.2127,NULL,2021-05-28,1.84,NULL,NULL,72.11
2021-05-28,2.40,2.50,2.46,JPM,164.39,2021-07-16,0.13425,155.00,114,8114,105,4495,11.30,11.48,11.50,2.40,2.50,2.46,0.24866,0.25395,0.25923,0.28630,0.24691,0.24845,0.25000,0.00010,0.00000,-0.012111,0.723387,0.020137,-0.051359,0.200852,0.104625,-0.114640,-0.057997,0.262837,11.5683,2.7080,NULL,2021-05-28,0.00,NULL,NULL,72.11
2016-01-07,0.46,0.54,0.55,KMI,13.99,2016-02-19,0.09863,12.50,224,472,186,3262,1.76,1.99,2.10,0.57,0.62,0.60,0.55772,0.67439,0.79106,0.71374,0.67880,0.68889,0.69897,0.00250,0.00000,-0.004243,0.716756,0.108948,-0.014860,0.014869,0.007874,-0.009795,-0.014713,0.628433,1.9640,0.4609,NULL,2016-01-14,-0.08,2016-01-19,False,-0.08
2016-02-03,0.71,0.71,0.75,KMI,18.71,2016-03-18,0.00000,14.00,12,1428,1,11452,4.55,4.71,4.75,0.02,0.00,0.02,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00270,0.00000,0.000000,1.000000,0.000000,-0.000104,0.000000,0.000001,-0.000001,0.000000,0.547559,4.8921,0.0000,NULL,2016-03-18,0.71,NULL,NULL,0.63
2016-04-08,0.61,0.65,0.64,KMI,17.72,2016-05-20,0.00000,17.00,366,2135,77,7603,0.67,0.72,0.72,0.01,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00260,0.00000,0.000000,1.000000,0.000000,-0.000121,0.000000,0.000001,-0.000001,0.000000,0.472065,0.8972,0.0000,NULL,2016-05-20,0.65,NULL,NULL,1.28
2016-05-03,0.41,0.42,0.43,KMI,18.03,2016-06-17,0.00000,16.00,143,2403,16,8605,1.92,2.02,2.04,0.00,0.00,0.07,0.00000,0.00000,0.00000,1.53204,0.00000,0.00000,0.00000,0.00220,0.00000,0.004970,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344609,2.2053,0.0000,NULL,2016-06-17,0.42,NULL,NULL,1.70
2016-05-31,0.34,0.38,0.37,KMI,21.03,2016-07-15,0.00000,17.00,1,1746,16,12064,3.95,4.03,4.05,0.00,0.00,0.05,0.00000,0.00000,0.00000,1.97332,0.00000,0.00000,0.00000,0.00270,0.00000,0.000000,1.000000,0.000000,-0.000126,0.000000,0.000001,-0.000002,0.000000,0.440531,4.2403,0.0000,NULL,2016-07-15,0.38,NULL,NULL,2.08
2016-07-05,0.42,0.44,0.45,KMI,22.28,2016-08-19,0.00000,17.00,10,110,89,2951,5.20,5.28,5.45,0.00,0.00,0.04,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00270,0.00000,0.000000,1.000000,0.000000,-0.000126,0.000000,0.000001,-0.000001,0.000000,0.424505,5.5028,0.0000,NULL,2016-08-19,0.44,NULL,NULL,2.52
2016-08-02,0.50,0.54,0.52,KMI,21.56,2016-09-16,0.00000,19.00,269,6509,2,8674,2.55,2.56,2.64,0.00,0.00,0.07,0.00000,0.00000,0.00000,1.04038,0.00000,0.00000,0.00000,0.00200,0.00000,0.001489,1.000000,0.000000,-0.000016,0.000000,0.000004,-0.000005,0.000000,0.436011,2.7756,0.0000,NULL,2016-09-16,0.54,NULL,NULL,3.06
2016-10-05,0.56,0.59,0.57,KMI,20.76,2016-11-18,0.10137,21.00,139,238,70,3625,0.78,0.80,0.79,1.13,1.13,1.14,0.35358,0.35549,0.35739,0.35952,0.35894,0.36084,0.36275,0.00370,0.00000,-0.013554,0.467208,0.168519,-0.013185,0.026241,0.008991,-0.009773,-0.012766,0.356168,0.8871,1.0152,NULL,2016-10-12,-0.54,2016-10-13,False,3.11
2016-09-02,0.57,0.60,0.58,KMI,21.12,2016-10-21,0.00000,21.00,4283,10933,519,4113,0.11,0.13,0.13,0.01,0.01,0.03,0.00000,0.59674,1.19349,1.05708,1.19354,1.53354,1.87354,0.00250,0.00000,0.000000,0.871262,1.975184,-1.348727,0.000208,0.000004,-0.000004,-1.348602,0.347138,0.3312,0.0000,NULL,2016-10-21,0.59,NULL,NULL,3.65
2016-11-02,0.53,0.59,0.55,KMI,21.35,2016-12-16,0.00000,19.00,132,1592,10,4271,2.33,2.36,2.35,0.00,0.00,0.06,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00460,0.00000,-9.999999,1.000000,0.000000,-1.665680,0.000000,0.000004,-0.000005,-0.000012,1.452970,2.5723,0.0000,NULL,2016-12-16,0.59,NULL,NULL,3.70
2016-12-02,0.44,0.45,0.45,KMI,22.48,2017-01-20,0.00000,20.00,567,33218,676,15066,2.48,2.48,2.51,0.00,0.00,0.01,0.29997,0.14999,0.00000,2.24252,0.00000,0.00000,0.00000,0.00460,0.00000,0.021902,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.226325,2.7048,0.0000,NULL,2017-01-20,0.45,NULL,NULL,4.15
2017-01-06,0.45,0.46,0.47,KMI,21.74,2017-02-17,0.00000,21.00,164,321,1,3352,0.72,0.74,0.77,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00500,0.00000,0.000000,1.000000,0.000000,-0.000288,0.000000,0.000005,-0.000005,0.000000,0.281643,0.9524,0.0000,NULL,2017-02-17,0.46,NULL,NULL,4.61
2017-01-30,0.35,0.39,0.37,KMI,21.31,2017-03-17,0.00000,21.00,1094,4837,4,9089,0.30,0.31,0.32,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.35230,0.00000,1.39427,2.78855,0.00710,0.00000,0.000000,1.000000,0.000000,-0.000408,0.000000,0.000005,-0.000005,0.000000,1.759690,0.5181,0.0001,NULL,2017-03-17,0.39,NULL,NULL,5.00
2017-04-06,0.39,0.39,0.40,KMI,20.81,2017-05-19,0.07945,21.00,662,1941,751,4861,0.35,0.36,0.37,0.64,0.65,0.66,0.20379,0.20816,0.21253,0.20924,0.20539,0.20977,0.21415,0.00790,0.00000,-0.008988,0.420220,0.321068,-0.008651,0.022888,0.006631,-0.006910,-0.008265,0.209396,0.4571,0.5347,NULL,2017-04-20,-0.26,2017-04-21,False,4.42
2017-03-07,0.36,0.37,0.37,KMI,20.32,2017-04-21,0.00000,21.00,141,11042,557,6816,0.01,0.00,0.01,0.68,0.69,0.82,0.00000,0.00000,0.00000,0.17418,0.00000,0.00000,0.00000,0.00720,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.339590,0.0000,0.4819,NULL,2017-04-21,-0.32,NULL,NULL,4.68
2017-05-04,0.30,0.30,0.31,KMI,19.28,2017-06-16,0.05753,19.00,64,2984,86,4669,0.51,0.51,0.52,0.21,0.22,0.23,0.18691,0.18983,0.19274,0.18756,0.18364,0.18947,0.19530,0.00750,0.00000,-0.006109,0.642508,0.431896,-0.008179,0.017148,0.006836,-0.007130,-0.007736,0.213116,0.6835,0.1962,NULL,2017-05-26,0.08,2017-05-30,False,4.50
2017-06-07,0.28,0.30,0.29,KMI,20.70,2017-07-21,0.00000,18.00,115,449,4,4744,2.68,2.70,2.73,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01000,0.00000,0.000000,1.000000,0.000000,-0.000493,0.000000,0.000005,-0.000006,0.000000,0.272348,2.9020,0.0000,NULL,2017-07-21,0.30,NULL,NULL,4.80
2017-07-31,0.30,0.34,0.31,KMI,19.73,2017-09-15,0.10137,20.00,379,13973,1792,14725,0.33,0.33,0.34,0.58,0.58,0.59,0.17504,0.17707,0.17911,0.17696,0.17591,0.17795,0.17999,0.01060,0.00000,-0.004141,0.424161,0.353733,-0.006228,0.024615,0.008144,-0.008483,-0.005904,0.187151,0.4511,0.5010,NULL,2017-08-09,-0.24,2017-08-10,False,4.56
2017-11-03,0.18,0.23,0.21,KMI,17.91,2017-12-15,0.00000,17.00,2127,2667,7,11642,0.90,0.91,0.94,0.00,0.00,0.06,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01240,0.00000,0.023354,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205499,1.0933,0.0000,NULL,2017-12-15,0.23,NULL,NULL,4.79
2018-01-03,0.26,0.24,0.28,KMI,18.05,2018-02-16,0.04110,18.00,265,1698,166,4029,0.35,0.36,0.36,0.27,0.28,0.29,0.21258,0.21602,0.21946,0.21619,0.20941,0.21630,0.22318,0.01410,0.00000,-0.022384,0.547472,0.502662,-0.011437,0.014524,0.003915,-0.004061,-0.010485,0.224505,0.4735,0.2171,NULL,2018-02-01,-0.04,2018-02-02,False,4.75
2018-01-26,0.32,0.34,0.33,KMI,18.05,2018-03-16,0.11781,18.00,254,15046,186,7082,0.57,0.58,0.58,0.46,0.47,0.48,0.20744,0.20947,0.21151,0.21038,0.20692,0.21099,0.21507,0.01480,0.00000,-0.014897,0.548837,0.304954,-0.006783,0.024548,0.010991,-0.011671,-0.006024,0.241303,0.7562,0.4662,NULL,2018-02-01,-0.13,2018-02-02,False,4.62
2018-04-02,0.34,0.36,0.37,KMI,16.06,2018-05-18,0.00000,14.00,12,101,1,2859,2.05,2.06,2.07,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.14481,0.00000,0.00000,0.00000,0.01680,0.00000,0.004752,1.000000,0.000000,-0.000435,0.000000,0.000004,-0.000005,0.000000,0.327579,2.2206,0.0000,NULL,2018-05-18,0.36,NULL,NULL,4.98
2018-05-03,0.23,0.23,0.24,KMI,16.74,2018-06-15,0.00000,15.00,46,1197,10,7142,1.73,1.74,1.75,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.01820,0.00000,0.000000,1.000000,0.000000,-0.000748,0.000000,0.000005,-0.000005,0.000000,0.336203,1.9024,0.0000,NULL,2018-06-15,0.23,NULL,NULL,5.21
2018-06-01,0.22,0.25,0.23,KMI,17.70,2018-07-20,0.00000,16.00,143,1153,5,2733,1.67,1.70,1.71,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.01860,0.00000,0.000000,1.000000,0.000000,-0.000815,0.000000,0.000005,-0.000005,0.000000,0.300697,1.8720,0.0000,NULL,2018-07-20,0.25,NULL,NULL,5.46
2018-06-29,0.34,0.38,0.35,KMI,17.99,2018-08-17,0.00000,17.00,70,609,1,4824,0.98,1.00,1.01,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.50326,0.00000,0.00000,0.00000,0.01950,0.00000,-8.585621,1.000000,0.000000,-0.400657,0.000000,0.000006,-0.000007,-0.000001,0.290286,1.1755,0.0000,NULL,2018-08-17,0.38,NULL,NULL,5.84
2018-08-03,0.23,0.27,0.24,KMI,18.11,2018-09-21,0.00000,17.00,684,5195,2,3611,1.10,1.11,1.13,0.01,0.00,0.01,0.00000,0.00000,0.00000,1.31044,0.00000,0.00000,0.00000,0.02050,0.00000,0.006085,1.000000,0.000000,-0.000653,0.000000,0.000006,-0.000006,0.000000,0.229898,1.2911,0.0000,NULL,2018-09-21,0.27,NULL,NULL,6.11
2018-10-05,0.23,0.25,0.24,KMI,18.06,2018-11-16,0.10137,17.00,5,511,32,1390,1.23,1.25,1.25,0.26,0.31,0.27,0.29381,0.29919,0.30458,0.30405,0.27805,0.28075,0.28344,0.02270,0.00000,-0.028271,0.727854,0.191733,-0.009476,0.018583,0.011991,-0.013179,-0.007825,0.262474,1.3113,0.1893,NULL,2018-10-10,-0.06,2018-10-11,False,6.28
2018-09-06,0.23,0.23,0.24,KMI,17.99,2018-10-19,0.00000,17.00,31,7180,1,3086,0.94,1.00,0.99,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.93347,0.00000,0.00000,0.00000,0.02190,0.00000,-9.999999,1.000000,0.000000,-0.823579,0.000000,0.000006,-0.000006,-0.000005,0.350670,1.1752,0.0000,NULL,2018-10-19,0.23,NULL,NULL,6.34
2018-11-09,0.30,0.33,0.31,KMI,17.26,2018-12-21,0.08219,17.00,221,10772,179,20040,0.66,0.66,0.68,0.37,0.36,0.38,0.25441,0.25970,0.26500,0.25207,0.25673,0.25937,0.26201,0.02410,0.00000,-0.001683,0.608560,0.309260,-0.008715,0.018864,0.008098,-0.008637,-0.008019,0.275551,0.7003,0.4060,NULL,2018-11-21,-0.03,2018-11-23,False,6.25
2018-12-04,0.33,0.34,0.36,KMI,16.14,2019-01-18,0.09589,16.00,224,1483,498,5625,0.67,0.70,0.70,0.47,0.50,0.50,0.28479,0.29241,0.30002,0.29876,0.28309,0.29071,0.29832,0.02420,0.00000,-0.015151,0.571875,0.264050,-0.009331,0.019704,0.008184,-0.008853,-0.008411,0.291790,0.6838,0.4871,NULL,2018-12-14,-0.16,2018-12-17,False,6.09
2019-01-29,0.20,0.25,0.23,KMI,19.85,2019-03-15,0.00000,17.00,59,5989,0,15591,2.83,2.85,2.86,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.34931,0.00000,0.00000,0.00000,0.02460,0.00000,0.000000,1.000000,0.000000,-0.001146,0.000000,0.000005,-0.000005,0.000000,0.217517,2.8500,0.0000,NULL,2019-03-15,0.25,NULL,NULL,6.34
2019-03-01,0.29,0.34,0.32,KMI,19.41,2019-04-18,0.00000,19.00,1064,12558,115,7198,0.35,0.41,0.43,0.00,0.00,0.01,0.00000,0.76924,1.53849,0.42800,0.00000,0.64096,1.28193,0.02440,0.00000,0.000000,0.999993,0.000330,-0.001301,0.000000,0.000026,-0.000027,-0.000031,0.431375,0.4101,0.0000,NULL,2019-04-18,0.34,NULL,NULL,6.68
2019-04-03,0.28,0.33,0.31,KMI,20.19,2019-05-17,0.00000,19.00,162,462,129,4614,1.17,1.19,1.20,0.00,0.00,0.01,0.00000,1.45801,2.91603,0.27890,0.00000,1.45958,2.91916,0.02390,0.00000,0.000000,1.000000,0.000000,-0.001244,0.000000,0.000026,-0.000028,0.000000,0.272888,1.1901,0.0000,NULL,2019-05-17,0.33,NULL,NULL,7.01
