transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2019-08-02,0.65,0.68,0.69,EFA,65.90,2019-09-13,0.00000,62.50,0,242,0,1723,3.35,3.40,3.45,0.00,0.00,0.01,0.00000,1.41966,2.83932,0.15737,0.00000,1.07361,2.14722,0.01990,0.00000,0.000000,1.000000,0.000000,-0.003408,0.000000,0.000086,-0.000090,0.000000,0.155507,3.4002,0.0000,NULL,2019-09-13,0.68,NULL,NULL,24.61
2019-08-07,0.78,0.74,0.81,EFA,65.56,2019-09-20,0.00000,61.50,10,1280,76,3673,4.00,4.07,4.10,0.00,0.00,0.01,0.00000,1.51985,3.03970,0.29749,0.00000,1.26472,2.52944,0.01950,0.00000,-0.960706,1.000000,0.000000,-0.165136,0.000000,0.000084,-0.000090,0.000000,0.273752,4.0683,0.0000,NULL,2019-09-20,0.74,NULL,NULL,25.35
2019-08-14,0.89,0.88,0.95,EFA,65.15,2019-09-30,0.00000,60.00,0,0,0,895,5.10,5.15,5.20,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.12492,0.00000,1.73957,3.47914,0.01910,0.00000,0.000000,1.000000,0.000000,-0.003140,0.000000,0.000082,-0.000089,0.000000,0.130712,5.1502,0.0000,NULL,2019-09-30,0.88,NULL,NULL,26.23
2019-08-30,0.66,0.63,0.68,EFA,66.31,2019-10-18,0.00000,61.50,0,17,0,20095,4.75,4.81,4.85,0.00,0.00,0.01,0.00000,1.80492,3.60984,0.19001,0.00000,1.45452,2.90904,0.01750,0.00000,0.000000,1.000000,0.000000,-0.002949,0.000000,0.000084,-0.000091,0.000000,0.194858,4.8102,0.0000,NULL,2019-10-18,0.63,NULL,NULL,26.86
2019-09-12,0.41,0.46,0.44,EFA,67.01,2019-10-25,0.00000,64.00,2,328,0,12439,2.98,3.01,3.05,0.00,0.00,0.01,0.00000,1.21500,2.43000,0.13781,0.00000,0.94780,1.89559,0.01730,0.00000,0.235078,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131472,3.0100,0.0000,NULL,2019-10-25,0.46,NULL,NULL,27.32
2019-10-01,0.58,0.56,0.60,EFA,68.24,2019-11-15,0.00000,62.50,0,21,0,1348,5.70,5.74,5.80,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.14182,0.00000,1.82549,3.65099,0.01590,0.00000,0.000000,1.000000,0.000000,-0.002723,0.000000,0.000086,-0.000093,0.000000,0.121204,5.7401,0.0000,NULL,2019-11-15,0.56,NULL,NULL,27.88
2019-11-08,0.66,0.63,0.68,EFA,69.19,2019-12-20,0.00000,67.00,38,118,34,29272,2.17,2.19,2.21,0.00,0.00,0.01,0.00000,0.78329,1.56658,0.18060,0.00000,0.69650,1.39301,0.01570,0.00000,0.000000,1.000000,0.000000,-0.002882,0.000000,0.000092,-0.000095,0.000000,0.101429,2.1901,0.0000,NULL,2019-12-20,0.63,NULL,NULL,28.51
2019-11-15,0.66,0.69,0.70,EFA,69.33,2019-12-31,0.00000,67.00,0,7,0,1295,2.26,2.33,2.35,0.00,0.00,0.01,0.00000,0.82339,1.64678,0.21339,0.00000,0.73356,1.46713,0.01480,0.00000,0.000000,1.000000,0.000000,-0.002717,0.000000,0.000092,-0.000095,0.000000,0.132050,2.3301,0.0000,NULL,2019-12-31,0.69,NULL,NULL,29.20
2019-12-03,0.79,0.78,0.80,EFA,70.34,2020-01-17,0.00000,66.00,5,63,3,43007,4.30,4.34,4.40,0.00,0.00,0.01,0.00000,1.68508,3.37016,0.19647,0.00000,1.24690,2.49379,0.01540,0.00000,0.000000,1.000000,0.000000,-0.002785,0.000000,0.000090,-0.000096,0.000000,0.198256,4.3401,0.0000,NULL,2020-01-17,0.78,NULL,NULL,29.98
2019-12-27,0.41,0.44,0.43,EFA,69.02,2020-02-07,0.00000,68.00,52,661,654,13101,1.01,1.03,1.04,0.00,0.00,0.01,0.00000,0.38487,0.76975,0.22439,0.00000,0.37027,0.74053,0.01570,0.00000,-0.821657,1.000000,0.000000,-0.155983,0.000000,0.000093,-0.000095,0.000000,0.221738,1.0278,0.0000,NULL,2020-02-07,0.44,NULL,NULL,30.42
2020-01-06,0.54,0.51,0.55,EFA,68.17,2020-02-21,0.00000,68.00,7569,25608,12276,29622,0.18,0.19,0.20,0.01,0.02,0.02,0.18382,0.23256,0.28131,0.22484,0.19137,0.21712,0.24287,0.01600,0.00000,-0.117198,0.830971,1.409486,-0.474213,0.002019,0.000077,-0.000078,-0.453609,0.193032,0.1815,0.0103,NULL,2020-02-21,0.49,NULL,NULL,30.91
2020-02-07,0.70,0.65,0.72,EFA,68.17,2020-03-20,0.07671,68.00,215,3987,12623,56048,1.12,1.07,1.14,0.86,0.81,0.88,0.13051,0.13185,0.13319,0.12363,0.13049,0.13182,0.13316,0.01600,0.00000,-0.002324,0.552089,0.170239,-0.018399,0.074837,0.028020,-0.028838,-0.016563,0.115386,1.0068,0.7470,NULL,2020-02-21,-0.16,2020-02-24,False,30.75
2020-02-18,0.49,0.50,0.53,EFA,68.17,2020-03-31,0.10685,67.00,0,288,0,7426,1.95,1.97,2.02,0.69,0.69,0.72,0.13645,0.14074,0.14502,0.13886,0.13872,0.14056,0.14239,0.01560,0.00000,-0.000124,0.670554,0.117493,-0.016307,0.081692,0.046700,-0.048803,-0.014422,0.124850,1.8578,0.5789,NULL,2020-02-21,-0.19,2020-02-24,False,30.56
2020-03-06,1.33,1.34,1.45,EFA,56.23,2020-04-17,0.10137,58.00,17,13227,1189,5576,2.12,2.19,2.24,3.85,3.92,4.00,0.40006,0.40859,0.41712,0.41030,0.39984,0.41050,0.42117,0.00420,0.00000,-0.002863,0.433882,0.053755,-0.039629,0.070333,0.022515,-0.024738,-0.039200,0.397213,2.1000,3.8316,NULL,2020-03-11,-2.58,2020-03-12,False,27.98
2020-03-10,1.62,1.74,1.77,EFA,56.23,2020-04-24,0.12055,55.00,0,0,0,1762,3.85,4.09,4.25,2.56,2.85,3.00,0.41406,0.44038,0.46669,0.44612,0.40784,0.43678,0.46573,0.00420,0.00000,0.002144,0.587682,0.044837,-0.038795,0.076000,0.034908,-0.039844,-0.038646,0.419561,3.8919,2.6491,NULL,2020-03-11,-1.11,2020-03-12,False,26.87
2020-03-20,1.73,1.94,2.11,EFA,55.36,2020-05-01,0.00000,44.00,0,30,0,851,11.25,11.36,11.45,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.32694,0.00000,0.00000,0.00000,0.00100,0.00000,0.000000,1.000000,0.000000,-0.000121,0.000000,0.000060,-0.000076,0.000000,0.343675,11.3600,0.0000,NULL,2020-05-01,1.94,NULL,NULL,28.81
2020-03-27,1.73,1.76,1.78,EFA,55.03,2020-05-15,0.00000,48.00,0,836,0,2085,6.95,7.03,7.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.30769,0.00000,0.00000,0.00000,0.00090,0.00000,-0.000771,1.000000,0.000000,-0.000220,0.000000,0.000066,-0.000075,0.000000,0.318557,7.0300,0.0000,NULL,2020-05-15,1.76,NULL,NULL,30.57
2020-04-17,1.08,1.15,1.16,EFA,59.66,2020-05-29,0.00000,52.00,0,0,0,9023,7.45,7.66,7.85,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.40149,0.00000,0.00000,0.00000,0.00130,0.00000,1.563413,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342304,7.6600,0.0000,NULL,2020-05-29,1.15,NULL,NULL,31.72
2020-05-01,1.19,1.27,1.25,EFA,61.14,2020-06-19,0.00000,51.00,0,2778,0,6253,10.05,10.15,10.35,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.46020,0.00000,0.00000,0.00000,0.00130,0.00000,-1.155214,1.000000,0.000000,-0.161570,0.000000,0.000070,-0.000084,0.000000,0.498763,10.1481,0.0000,NULL,2020-06-19,1.27,NULL,NULL,32.99
2020-05-13,1.17,1.22,1.25,EFA,60.95,2020-06-30,0.00000,52.00,0,0,0,1064,8.85,8.96,9.00,0.00,0.00,0.05,0.00000,0.00000,0.00000,0.48985,0.00000,0.00000,0.00000,0.00130,0.00000,-1.329958,1.000000,0.000000,-0.189624,0.000000,0.000071,-0.000083,0.000000,0.494215,8.9595,0.0000,NULL,2020-06-30,1.22,NULL,NULL,34.21
2020-06-02,1.25,1.25,1.29,EFA,63.48,2020-07-17,0.00000,59.00,4550,4824,0,8609,4.45,4.49,4.55,0.00,0.00,0.01,0.00000,1.95897,3.91793,0.33895,0.00000,1.42846,2.85692,0.00110,0.00000,-0.624954,1.000000,0.000000,-0.101189,0.000000,0.000081,-0.000087,0.000000,0.338386,4.4851,0.0000,NULL,2020-07-17,1.25,NULL,NULL,35.46
2020-06-19,1.00,1.08,1.07,EFA,61.94,2020-07-31,0.00000,57.50,0,0,0,15043,4.30,4.45,4.50,0.00,0.00,0.01,0.00000,1.88786,3.77573,0.40622,0.00000,1.45488,2.90975,0.00090,0.00000,-1.369681,1.000000,0.000000,-0.215873,0.000000,0.000079,-0.000085,0.000000,0.437878,4.4508,0.0000,NULL,2020-07-31,1.08,NULL,NULL,36.54
2020-07-06,1.02,1.08,1.07,EFA,64.33,2020-08-21,0.00000,60.00,48,123,3,6365,4.30,4.33,4.45,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.28475,0.00000,1.36466,2.72932,0.00070,0.00000,0.000000,1.000000,0.000000,-0.000115,0.000010,0.000082,-0.000088,0.000000,0.283787,4.3300,0.0000,NULL,2020-08-21,1.08,NULL,NULL,37.62
2020-08-06,0.76,0.78,0.79,EFA,65.19,2020-09-18,0.00000,61.00,0,1075,1,24099,4.10,4.19,4.25,0.00,0.00,0.01,0.00000,1.77247,3.54495,0.29052,0.00000,1.30656,2.61312,0.00090,0.00000,0.000898,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.248967,4.1900,0.0000,NULL,2020-09-18,0.78,NULL,NULL,38.40
2020-08-13,0.94,0.97,0.98,EFA,63.69,2020-09-30,0.00000,63.00,2,1112,5,14666,0.50,0.69,0.73,0.00,0.00,0.02,0.00000,0.41344,0.82687,0.38046,0.00000,0.34096,0.68192,0.00080,0.00000,0.000000,0.993105,0.067730,-0.054614,0.000156,0.000086,-0.000087,-0.054477,0.349314,0.6903,0.0003,NULL,2020-09-30,0.97,NULL,NULL,39.37
2020-09-03,1.04,1.06,1.08,EFA,64.77,2020-10-16,0.00000,61.00,1,265,38,21196,3.70,3.77,3.85,0.00,0.00,0.01,0.00000,1.74235,3.48471,0.45951,0.00000,1.19667,2.39333,0.00090,0.00000,0.000000,1.000000,0.000000,-0.000150,0.000010,0.000084,-0.000089,0.000000,0.387591,3.7700,0.0000,NULL,2020-10-16,1.06,NULL,NULL,40.43
2020-09-04,1.20,1.23,1.28,EFA,64.92,2020-10-23,0.00000,62.00,10,13,5512,6380,2.85,2.92,2.97,0.00,0.00,0.01,0.00000,1.30912,2.61825,0.33897,0.00000,0.95111,1.90222,0.00080,0.00000,1.135293,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.336975,2.9200,0.0000,NULL,2020-10-23,1.23,NULL,NULL,41.66
2020-09-16,0.75,0.77,0.77,EFA,61.25,2020-10-30,0.00000,62.50,160,3151,1257,2972,0.00,0.00,0.01,1.24,1.25,1.28,0.00000,0.48083,0.96166,0.21075,0.00000,0.61020,1.22040,0.00080,0.00000,-0.213038,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.195674,0.0000,1.2500,NULL,2020-10-30,-0.48,NULL,NULL,41.18
2020-10-02,1.14,1.16,1.17,EFA,70.38,2020-11-20,0.00000,61.00,0,1774,10,32785,9.30,9.38,9.40,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.33834,0.00000,0.00000,0.00000,0.00090,0.00000,2.042213,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.360629,9.3800,0.0000,NULL,2020-11-20,1.16,NULL,NULL,42.34
2020-11-03,1.06,1.08,1.10,EFA,72.63,2020-12-18,0.00000,60.00,0,1825,0,41906,12.50,12.63,13.15,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.84307,0.00000,0.00000,0.00000,0.00080,0.00000,0.000000,1.000000,0.000000,-0.000132,0.000010,0.000082,-0.000100,0.000000,0.841937,12.6300,0.0000,NULL,2020-12-18,1.08,NULL,NULL,43.42
2020-11-12,1.23,1.27,1.32,EFA,72.81,2020-12-31,0.00000,66.00,0,23,0,503,6.75,6.81,6.90,0.00,0.00,0.03,0.00000,0.00000,0.00000,0.52720,0.00000,0.00000,0.00000,0.00080,0.00000,0.504737,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.525411,6.8100,0.0000,NULL,2020-12-31,1.27,NULL,NULL,44.69
2020-12-03,1.16,1.19,1.24,EFA,74.40,2021-01-15,0.00000,70.00,1350,33187,30,58903,4.35,4.40,4.50,0.00,0.00,0.02,0.00000,1.81368,3.62737,0.27184,0.00000,1.31804,2.63607,0.00080,0.00000,0.489767,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.271072,4.4000,0.0000,NULL,2021-01-15,1.19,NULL,NULL,45.88
2021-01-06,1.13,1.14,1.15,EFA,76.30,2021-02-19,0.00000,73.00,1071,5648,6,41003,3.20,3.30,3.40,0.00,0.00,0.01,0.00000,1.39941,2.79883,0.18576,0.00000,0.90031,1.80062,0.00030,0.00000,0.000000,1.000000,0.000000,-0.000060,0.000010,0.000100,-0.000105,0.000000,0.195997,3.3000,0.0000,NULL,2021-02-19,1.14,NULL,NULL,47.02
2021-01-15,0.89,0.91,0.92,EFA,74.38,2021-02-26,0.00000,72.00,0,12003,0,13259,2.15,2.38,2.54,0.00,0.00,0.05,0.00000,1.29375,2.58749,0.72244,0.00000,0.94275,1.88551,0.00040,0.00000,0.000000,0.999953,0.000308,-0.001299,0.000012,0.000099,-0.000102,-0.001220,0.773709,2.3800,0.0000,NULL,2021-02-26,0.91,NULL,NULL,47.93
2021-02-03,1.07,1.10,1.13,EFA,76.51,2021-03-19,0.00000,72.00,4,5844,0,34843,4.40,4.51,4.55,0.00,0.00,0.01,0.00000,1.47364,2.94727,0.44409,0.00000,1.18378,2.36757,0.00010,0.00000,0.000000,1.000000,0.000000,-0.000020,0.000010,0.000099,-0.000105,0.000000,0.387987,4.5100,0.0000,NULL,2021-03-19,1.10,NULL,NULL,49.03
2021-02-12,0.66,0.85,0.72,EFA,76.33,2021-03-26,0.00000,73.00,0,0,3732,6102,3.25,3.33,3.40,0.00,0.00,0.01,0.00000,1.29329,2.58658,0.22899,0.00000,0.90700,1.81400,0.00020,0.00000,0.000000,1.000000,0.000000,-0.000040,0.000010,0.000100,-0.000105,0.000000,0.219974,3.3300,0.0000,NULL,2021-03-26,0.85,NULL,NULL,49.88
2021-02-17,0.84,0.88,0.91,EFA,75.90,2021-03-31,0.00000,74.00,0,20,0,26797,1.83,1.90,2.16,0.00,0.00,0.05,0.00000,1.30248,2.60497,0.20510,0.00000,0.77560,1.55120,0.00010,0.00000,0.000000,1.000000,0.000000,-0.000020,0.000010,0.000101,-0.000104,0.000000,0.205019,1.9000,0.0000,NULL,2021-03-31,0.88,NULL,NULL,50.76
2021-03-03,0.82,0.85,0.88,EFA,79.26,2021-04-16,0.00000,72.00,0,103,35,23069,7.15,7.26,7.35,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.29414,0.00000,0.00000,0.00000,0.00020,0.00000,0.000000,1.000000,0.000000,-0.000039,0.000010,0.000099,-0.000109,0.000000,0.201371,7.2600,0.0000,NULL,2021-04-16,0.85,NULL,NULL,51.61
2021-04-07,0.61,0.64,0.66,EFA,80.08,2021-05-21,0.00000,75.00,0,669,0,18374,4.90,5.08,5.25,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.09418,0.00000,1.25610,2.51219,0.00000,0.00000,0.000000,1.000000,0.000000,0.000000,0.000010,0.000103,0.000000,0.000000,0.118584,5.0800,0.0000,NULL,2021-05-21,0.64,NULL,NULL,52.25
2021-04-30,0.91,0.92,0.96,EFA,80.95,2021-06-18,0.05753,75.00,15,15251,87,38373,5.90,5.95,6.65,0.08,0.12,0.12,0.00000,0.21758,0.43516,0.14296,0.17768,0.18604,0.19440,0.00010,0.00000,-0.088332,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.218420,5.9500,0.1907,NULL,2021-05-28,0.80,NULL,NULL,53.05
2021-05-12,1.35,1.40,1.44,EFA,80.95,2021-06-30,0.09041,75.00,0,78,0,1961,5.80,5.95,6.10,0.20,0.25,0.25,0.00000,0.12866,0.25732,0.14760,0.17496,0.18062,0.18628,0.00010,0.00000,-0.047374,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.219406,5.9716,0.4199,NULL,2021-05-28,1.15,NULL,NULL,54.20
2021-05-28,1.03,1.06,1.08,EFA,80.95,2021-07-16,0.13425,79.00,18,1392,8,627,2.21,2.29,2.34,1.03,1.06,1.08,0.12139,0.12844,0.13548,0.13243,0.12773,0.13000,0.13228,0.00010,0.00000,-0.019818,0.698429,0.128992,-0.006749,0.093738,0.033221,-0.034375,-0.012690,0.132311,2.3098,1.0803,NULL,2021-05-28,0.00,NULL,NULL,54.20
2016-01-08,0.65,0.67,0.68,EWZ,19.83,2016-02-19,0.00000,18.00,133,46541,10,61026,1.80,1.83,1.86,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00260,0.00000,0.007951,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.649198,2.0283,0.0000,NULL,2016-02-19,0.67,NULL,NULL,0.67
2016-01-29,0.47,0.49,0.51,EWZ,26.21,2016-03-11,0.00000,17.50,0,0,1,663,8.40,8.71,8.80,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00270,0.00000,-0.000681,1.000000,0.000000,-0.000162,0.000000,0.000001,-0.000002,0.000000,0.619244,8.9721,0.0000,NULL,2016-03-11,0.49,NULL,NULL,1.16
2016-02-03,0.64,0.65,0.69,EWZ,26.74,2016-03-18,0.00000,18.00,4,1270,6,166689,8.50,8.74,8.80,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00270,0.00000,3.624721,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,9.0074,0.0000,NULL,2016-03-18,0.65,NULL,NULL,1.81
2016-03-02,0.82,0.85,0.86,EWZ,28.61,2016-04-15,0.00000,21.00,14,181,1,1541,7.35,7.61,7.65,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00190,0.00000,-0.000407,1.000000,0.000000,-0.000133,0.000000,0.000002,-0.000002,0.000000,0.451416,7.8911,0.0000,NULL,2016-04-15,0.85,NULL,NULL,2.66
2016-04-05,0.97,0.99,1.01,EWZ,26.83,2016-05-20,0.00000,23.00,3,44,200,2433,3.65,3.84,4.15,0.01,0.00,0.02,0.00000,0.00671,0.01342,0.17418,0.00000,0.00000,0.00000,0.00260,0.00000,-9.999999,1.000000,0.000000,-4.491523,0.000000,0.000002,-0.000002,-0.000024,0.338230,4.1108,0.0000,NULL,2016-05-20,0.99,NULL,NULL,3.65
2016-05-02,0.85,0.84,0.87,EWZ,27.39,2016-06-17,0.00000,27.00,1077,48071,5929,19934,0.42,0.40,0.44,0.01,0.00,0.03,0.00000,0.00000,0.00000,0.38138,3.74137,1.87069,0.00000,0.00220,0.00000,-9.999999,1.000000,0.000000,-2.273627,0.000000,0.000002,-0.000002,-0.000005,0.463958,0.6702,0.0000,NULL,2016-06-17,0.84,NULL,NULL,4.49
2016-06-03,0.73,0.75,0.76,EWZ,32.04,2016-07-15,0.00000,25.50,14,625,1,11061,6.15,6.54,6.70,0.00,0.00,0.02,0.00000,0.00000,0.00000,1.17624,0.00000,0.00000,0.00000,0.00270,0.00000,-9.999999,1.000000,0.000000,-0.812920,0.000000,0.000002,-0.000002,-0.000001,0.445660,6.8627,0.0000,NULL,2016-07-15,0.75,NULL,NULL,5.24
2016-07-05,0.87,0.88,0.89,EWZ,34.49,2016-08-19,0.00000,28.00,9,3346,8,20399,6.35,6.49,6.60,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.82308,0.00000,0.00000,0.00000,0.00270,0.00000,-9.999999,1.000000,0.000000,-4.756901,0.000000,0.000001,-0.000001,-0.000011,0.413444,6.8365,0.0000,NULL,2016-08-19,0.88,NULL,NULL,6.12
2016-08-04,0.80,0.79,0.82,EWZ,32.71,2016-09-16,0.00000,32.00,871,20200,151,35350,0.69,0.71,0.75,0.01,0.00,0.01,0.00000,0.00000,0.00000,1.00361,2.84188,2.84188,2.84188,0.00200,0.00000,0.000000,0.999998,0.000055,-0.000257,0.000000,0.000007,-0.000007,-0.000082,1.858590,1.0321,0.0000,NULL,2016-09-16,0.79,NULL,NULL,6.91
2016-09-07,0.68,0.70,0.71,EWZ,37.81,2016-10-21,0.00000,33.00,50,1379,1,32153,4.70,4.83,5.00,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.44975,0.00000,0.00000,0.00000,0.00250,0.00000,-9.999999,1.000000,0.000000,-2.504763,0.000000,0.000008,-0.000009,-0.000016,0.356427,5.2090,0.0000,NULL,2016-10-21,0.70,NULL,NULL,7.61
2016-10-05,0.75,0.77,0.79,EWZ,32.70,2016-11-18,0.00000,32.50,2536,4139,18,5346,0.18,0.24,0.28,0.01,0.04,0.05,0.00000,1.29221,2.58442,1.86074,1.09133,1.55427,2.01721,0.00280,0.00000,0.001493,0.756690,1.081903,-5.487078,0.000504,0.000006,-0.000006,-5.486991,1.935650,0.5320,0.0050,NULL,2016-11-18,0.73,NULL,NULL,8.34
2016-11-04,1.06,1.08,1.13,EWZ,31.47,2016-12-16,0.00000,34.00,14,18237,621,15448,0.01,0.00,0.01,2.45,2.53,2.58,0.00000,0.00000,0.00000,0.19082,0.00000,0.00000,0.00000,0.00460,0.00000,0.000773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300670,0.0000,2.2204,NULL,2016-12-16,-1.45,NULL,NULL,6.89
2016-12-02,0.81,0.82,0.87,EWZ,36.64,2017-01-20,0.00000,29.00,2,13611,5,40692,7.55,7.64,7.70,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.52905,0.00000,0.00000,0.00000,0.00460,0.00000,0.005485,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.342900,8.0064,0.0000,NULL,2017-01-20,0.82,NULL,NULL,7.71
2017-01-06,0.82,0.83,0.83,EWZ,39.15,2017-02-17,0.00000,33.00,3,226,2,9990,5.95,6.14,6.45,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.10537,0.00000,0.00000,0.00000,0.00500,0.00000,6.978049,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.010160,6.5365,0.0000,NULL,2017-02-17,0.83,NULL,NULL,8.54
2017-01-27,0.86,0.87,0.88,EWZ,37.25,2017-03-17,0.00000,36.00,21,6584,24,18963,1.24,1.28,1.29,0.01,0.00,0.01,0.00000,0.00688,0.01376,1.70117,0.00000,0.00000,0.00000,0.00710,0.00000,-9.999999,0.999994,0.000085,-3.885460,0.000000,0.000008,-0.000009,-0.000502,1.205620,1.6569,0.0000,NULL,2017-03-17,0.87,NULL,NULL,9.41
2017-03-07,0.79,0.80,0.82,EWZ,36.18,2017-04-21,0.00000,36.00,195,4250,639,16753,0.16,0.23,0.30,0.01,0.05,0.04,0.00000,1.34736,2.69471,1.63196,0.83110,1.12257,1.41405,0.00720,0.00000,-0.000265,0.719236,1.110435,-5.302120,0.000640,0.000007,-0.000007,-5.301593,1.716600,0.5430,0.0063,NULL,2017-04-21,0.75,NULL,NULL,10.16
2017-04-06,0.81,0.83,0.82,EWZ,34.97,2017-05-19,0.00000,35.00,11943,11042,2741,20577,0.07,0.08,0.10,0.07,0.10,0.13,1.18462,1.41069,1.63675,1.37417,0.88365,1.33767,1.79170,0.00710,0.00000,-9.999999,0.468395,1.738783,-6.121331,0.000664,0.000004,-0.000004,-5.500290,0.979139,0.3322,0.0014,NULL,2017-05-19,0.73,NULL,NULL,10.89
2017-05-01,0.65,0.66,0.66,EWZ,39.25,2017-06-16,0.08219,35.00,34,1837,110,62813,4.55,4.66,4.70,0.31,0.36,0.35,0.36205,0.39204,0.42203,0.40574,0.38509,0.39325,0.40141,0.00900,0.00000,-0.006745,0.854533,0.050199,-0.018687,0.026744,0.023748,-0.027576,-0.017441,0.334371,4.8452,0.1576,NULL,2017-05-17,0.30,2017-05-18,False,11.19
2017-06-06,0.71,0.73,0.72,EWZ,37.03,2017-07-21,0.00000,32.00,4,673,11,14678,4.95,5.03,5.20,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.73527,0.00000,0.00000,0.00000,0.01000,0.00000,0.009992,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.732730,5.4003,0.0000,NULL,2017-07-21,0.73,NULL,NULL,11.92
2017-07-05,0.76,0.76,0.77,EWZ,39.07,2017-08-18,0.00000,33.00,9,268,7,18443,5.95,6.07,6.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.67459,0.00000,0.00000,0.00000,0.00970,0.00000,0.001742,1.000000,0.000000,-0.000690,0.000000,0.000009,-0.000010,0.000000,1.473710,6.4607,0.0000,NULL,2017-08-18,0.76,NULL,NULL,12.68
2017-07-28,0.77,0.76,0.78,EWZ,43.36,2017-09-15,0.00000,36.00,49,50628,2,106952,7.25,7.36,7.40,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00980,0.00000,0.000000,1.000000,0.000000,-0.000967,0.000000,0.000001,-0.000002,0.000000,0.361115,7.7936,0.0000,NULL,2017-09-15,0.76,NULL,NULL,13.44
2017-09-06,0.72,0.69,0.73,EWZ,42.32,2017-10-20,0.00000,40.00,191,21262,13,55861,2.29,2.32,2.40,0.01,0.00,0.02,0.00000,0.00000,0.00000,0.42395,0.00000,0.00000,0.00000,0.00990,0.00000,0.000000,1.000000,0.000000,-0.001085,0.000000,0.000002,-0.000002,0.000000,0.240021,2.7382,0.0000,NULL,2017-10-20,0.69,NULL,NULL,14.13
2017-10-04,0.69,0.71,0.73,EWZ,39.72,2017-11-17,0.02192,41.00,8367,23995,16,21147,0.24,0.24,0.25,1.51,1.52,1.53,0.29340,0.29616,0.29892,0.29479,0.29116,0.29669,0.30222,0.01070,0.00000,-0.003465,0.241548,0.180575,-0.034270,0.018133,0.002050,-0.002103,-0.033907,0.261584,0.2842,1.1608,NULL,2017-11-09,-0.81,2017-11-10,False,13.32
2017-10-20,0.59,0.63,0.66,EWZ,38.95,2017-12-01,0.04932,40.00,42,119,5,733,0.51,0.53,0.57,1.51,1.62,1.72,0.27357,0.28312,0.29266,0.27974,0.24543,0.27863,0.31184,0.01070,0.00000,0.030975,0.339848,0.152248,-0.024009,0.031421,0.005689,-0.005908,-0.024650,0.276188,0.6616,1.3606,NULL,2017-11-13,-0.99,2017-11-14,False,12.33
